interview__key,r_members__id,lbr13,Ibr13_1,Ibr13_2,Ibr13_3,Ibr13_4,Ibr13_5,Ibr13_6,Ibr13_8,Ibr13_9,years_exp_crp,Ibr13_10,Ibr13_11,Ibr13_12,Ibr13_13,years_exp_liv,onfarm_main_use__1,onfarm_main_use__2,onfarm_main_use__3,onfarm_main_use__4,onfarm_main_use__5,onfarm_main_use__6,onfarm_main_use__7,onfarm_main_use__96,onfarm_main_use_oth
"83-79-00-11",2,"Yes",6,5,6,8,6,5,6,8,25,0,0,,,0,4,1,2,3,0,0,0,0,""
"83-79-00-11",3,"No",,,,,,,,,,,,,,,,,,,,,,,""
"01-37-46-42",1,"Yes",7,5,6,12,6,4,6,12,20,7,5,7,1,20,4,1,2,3,0,0,0,0,""
"01-37-46-42",2,"Yes",7,5,6,12,5,3,6,12,10,7,5,6,12,10,4,1,2,3,0,0,0,0,""
"12-21-05-43",1,"Yes",0,0,,,7,5,6,10,5,0,0,,,0,0,2,0,3,1,0,0,0,""
"12-21-05-43",2,"Yes",0,0,,,7,5,6,8,5,0,0,,,0,0,2,3,4,1,0,0,0,""
"91-17-37-47",1,"Yes",6,3,5,8,6,3,5,8,20,0,0,,,0,0,1,0,0,0,0,0,0,""
"91-17-37-47",2,"Yes",7,2,6,8,7,2,5,8,25,0,0,,,0,0,1,0,2,0,0,0,0,""
"78-30-57-92",1,"Yes",0,0,,,7,5,6,8,10,0,0,,,5,0,3,2,0,1,0,0,0,""
"78-30-57-92",2,"Yes",0,0,,,7,5,6,8,3,0,0,,,0,0,1,2,0,0,0,0,0,""
"46-37-91-60",1,"Yes",7,0,6,5,7,0,6,5,50,7,5,7,1,50,0,1,0,0,0,0,0,0,""
"46-37-91-60",2,"Yes",7,0,6,5,7,0,6,5,40,7,5,7,1,40,0,1,0,0,0,0,0,0,""
"21-41-06-23",1,"Yes",5,5,6,7,5,5,6,7,30,0,0,,,0,3,1,2,0,0,0,0,0,""
"21-41-06-23",2,"Yes",5,3,5,6,5,2,5,6,22,0,0,,,0,0,1,0,0,0,0,0,0,""
"21-41-06-23",3,"Yes",5,2,5,3,5,4,6,5,1,0,0,,,0,0,1,0,0,0,0,0,0,""
"72-86-62-61",1,"Yes",4,2,5,4,5,2,5,4,50,7,5,7,1,50,2,1,0,0,0,0,0,0,""
"10-25-72-61",1,"Yes",7,5,6,6,7,5,6,6,10,7,5,7,1,6,3,1,0,2,0,0,0,0,""
"10-25-72-61",2,"Yes",0,0,,,6,2,6,8,10,7,5,7,1,1,0,2,0,3,1,0,0,0,""
"09-97-42-13",1,"Yes",0,0,,,5,5,6,9,6,0,0,,,0,0,1,0,2,0,0,0,0,""
"09-97-42-13",2,"Yes",0,0,,,5,5,6,5,20,0,0,,,5,0,1,0,2,0,0,0,0,""
"40-84-03-01",1,"Yes",7,0,6,11,7,0,6,11,20,0,0,,,15,0,2,1,0,0,0,0,0,""
"40-84-03-01",2,"Yes",7,0,6,5,7,0,6,5,18,0,0,,,15,0,2,1,0,0,0,0,0,""
"40-84-03-01",3,"Yes",7,0,6,11,7,0,6,11,4,0,0,,,0,0,0,0,0,0,0,0,1,"no livestock"
"67-68-95-71",1,"Yes",5,0,6,9,5,0,6,9,17,5,5,7,2,3,0,0,0,2,1,0,0,0,""
"67-68-95-71",2,"Yes",5,0,6,6,5,0,6,6,20,5,5,7,1,10,0,1,2,3,0,0,0,0,""
"40-87-67-76",1,"Yes",7,2,6,10,7,2,6,10,20,7,5,7,1,10,0,3,1,2,0,0,0,0,""
"40-87-67-76",2,"Yes",7,2,6,5,7,2,6,5,10,7,5,7,2,10,0,4,1,2,3,0,0,0,""
"53-06-55-30",1,"Yes",0,0,,,6,1,7,4,20,0,0,,,0,0,1,3,2,0,5,4,0,""
"27-68-03-52",1,"Yes",7,1,7,8,7,1,2,1,30,0,0,,,5,0,1,2,3,0,0,0,0,""
"27-68-03-52",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"31-09-93-80",1,"Yes",1,1,2,3,1,1,2,3,60,0,0,,,60,0,1,2,3,0,0,0,0,""
"31-09-93-80",2,"Yes",1,1,1,2,1,1,1,2,50,0,0,,,50,0,1,0,0,0,0,0,0,""
"99-42-64-05",1,"Yes",7,4,7,12,0,0,,,2,0,0,,,2,0,2,1,3,0,0,0,0,""
"99-42-64-05",2,"Yes",7,5,7,12,0,0,,,8,7,5,7,1,8,0,1,2,3,0,0,0,0,""
"50-99-25-24",1,"Yes",4,2,5,10,0,0,,,11,0,0,,,0,1,0,0,2,3,0,0,0,""
"43-58-14-96",1,"Yes",0,0,,,6,1,6,8,15,0,0,,,0,1,0,0,0,0,0,0,0,""
"20-64-96-32",1,"Yes",0,0,,,7,3,7,6,19,0,0,,,19,0,1,0,2,0,0,0,0,""
"05-63-81-75",1,"Yes",0,0,,,7,4,7,11,9,7,5,7,1,4,0,1,3,4,2,0,0,0,""
"05-63-81-75",2,"Yes",0,0,,,7,5,7,10,4,7,5,7,1,3,0,1,0,2,3,0,0,0,""
"30-58-59-34",1,"Yes",0,0,,,6,4,3,12,40,7,5,7,1,8,0,1,0,0,0,0,0,0,""
"37-78-49-16",1,"Yes",0,0,,,5,0,5,4,30,0,0,,,40,0,1,0,0,0,0,0,0,""
"37-78-49-16",2,"Yes",0,0,,,5,0,5,2,25,0,0,,,0,0,0,0,0,1,0,0,0,""
"52-38-96-08",1,"Yes",0,0,,,7,2,7,3,10,0,0,,,0,1,0,2,0,0,0,0,0,""
"39-49-23-24",1,"Yes",0,0,,,7,5,7,6,16,0,0,,,0,2,1,0,3,0,0,0,0,""
"39-49-23-24",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"01-07-36-19",1,"Yes",5,0,4,2,0,0,,,15,5,5,6,1,10,0,1,3,0,2,0,0,0,""
"01-07-36-19",2,"Yes",5,0,1,2,0,0,,,7,5,5,7,2,1,0,1,0,2,0,0,0,0,""
"18-35-86-78",1,"Yes",0,0,,,5,1,6,8,37,5,5,7,0,10,0,1,2,0,0,0,0,0,""
"48-62-04-43",2,"Yes",6,1,6,8,6,1,6,8,10,0,0,,,0,4,1,2,3,0,0,0,0,""
"37-36-66-29",1,"Yes",2,2,7,6,5,3,5,6,25,0,0,,,0,0,2,1,3,4,0,0,0,""
"37-36-66-29",2,"Yes",0,0,,,7,5,6,5,20,0,0,,,0,0,2,1,4,3,0,0,0,""
"23-98-09-79",1,"Yes",6,1,6,8,6,1,6,8,35,0,0,,,0,0,2,1,3,0,0,0,0,""
"23-98-09-79",2,"Yes",6,1,6,8,6,1,6,8,5,0,0,,,0,0,1,2,3,0,0,0,0,""
"17-40-48-73",2,"Yes",0,0,,,6,5,6,8,40,7,5,7,1,10,0,1,0,2,0,0,0,0,""
"10-94-03-72",1,"Yes",7,5,6,9,0,0,,,50,0,5,7,1,5,0,1,2,0,0,0,0,0,""
"10-94-03-72",2,"Yes",6,5,6,5,0,0,,,25,0,0,,,0,0,1,2,0,0,0,0,0,""
"99-02-51-45",1,"Yes",0,0,,,7,5,6,8,38,0,0,,,0,0,2,0,3,1,0,0,0,""
"83-04-04-09",1,"Yes",7,0,6,8,7,0,6,8,5,0,0,,,0,0,0,0,0,0,0,0,1,"no livestock"
"83-04-04-09",2,"Yes",7,0,6,4,7,0,6,4,4,0,0,,,0,0,0,0,0,0,0,0,1,"no livestock"
"90-43-64-15",1,"Yes",0,0,,,0,1,5,7,25,0,0,,,1,0,1,2,3,0,0,0,0,""
"90-43-64-15",2,"Yes",0,0,,,0,1,7,5,1,7,5,7,.16,1,0,1,2,3,0,0,0,0,""
"07-17-03-20",1,"Yes",5,3,6,10,5,2,5,6,6,0,0,,,0,4,1,0,3,2,0,0,0,""
"07-17-03-20",2,"Yes",5,3,6,4,5,3,6,5,45,0,0,,,0,0,1,0,2,0,0,0,0,""
"07-17-03-20",3,"Yes",5,3,6,8,5,2,4,6,9,0,0,,,0,3,1,0,2,4,0,0,0,""
"83-78-16-55",1,"Yes",0,0,,,6,1,7,5,20,7,5,7,.16,20,1,2,0,0,0,0,0,0,""
"83-78-16-55",2,"Yes",0,0,,,6,1,7,6,20,7,5,7,.16,10,0,1,0,2,0,0,0,0,""
"82-41-37-73",1,"Yes",7,0,6,6,7,0,6,6,14,0,0,,,0,0,0,0,0,0,0,0,1,"no livestock"
"57-66-78-32",1,"Yes",7,0,7,10,7,0,7,10,25,7,5,2,1,20,0,1,0,0,0,0,0,0,""
"57-66-78-32",2,"Yes",7,0,5,6,7,0,5,6,20,7,5,7,2,20,0,1,0,0,0,0,0,0,""
"19-38-64-11",1,"Yes",5,5,3,8,5,5,3,8,30,0,0,,,0,0,1,2,4,3,0,0,0,""
"19-38-64-11",2,"Yes",5,5,5,10,5,3,5,8,38,0,0,,,0,0,1,3,4,2,0,0,0,""
"09-79-30-27",1,"Yes",0,0,,,7,0,7,4,36,0,0,,,0,0,1,0,0,0,0,0,0,""
"16-36-46-03",1,"Yes",0,0,,,5,1,6,7,46,5,5,7,0,10,0,1,0,0,0,0,0,0,""
"16-36-46-03",2,"Yes",0,0,,,5,1,6,7,30,5,5,7,0,10,0,2,1,0,0,0,0,0,""
"29-33-47-98",1,"Yes",0,0,,,7,5,6,7,15,0,0,,,0,0,4,2,1,3,0,0,0,""
"71-36-42-24",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"53-26-25-13",1,"Yes",3,1,3,8,0,0,,,8,7,5,7,.16,3,0,2,0,0,3,0,0,1,"agriculture purpose"
"53-26-25-13",2,"Yes",6,1,7,6,0,0,,,8,7,5,7,.16,3,0,1,0,0,2,0,0,0,""
"73-14-84-43",1,"Yes",0,0,,,6,4,1,8,6,0,0,,,0,0,1,0,2,0,0,0,0,""
"73-14-84-43",2,"Yes",0,0,,,6,3,4,12,6,0,0,,,0,0,2,0,1,3,0,0,0,""
"37-05-61-84",1,"Yes",0,0,,,7,5,2,4,4,0,0,,,1,0,1,2,3,0,0,0,0,""
"37-05-61-84",2,"Yes",0,0,,,5,3,7,10,30,0,0,,,0,0,1,0,2,0,0,0,0,""
"10-79-21-80",1,"Yes",6,4,5,6,6,4,5,6,20,7,5,7,1,20,0,1,3,2,0,0,0,0,""
"10-79-21-80",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"71-25-75-41",1,"Yes",0,0,,,5,1,5,6,10,5,5,7,0,3,0,1,0,2,0,0,0,0,""
"71-25-75-41",2,"Yes",0,0,,,5,1,6,6,7,5,5,7,0,3,0,1,0,0,0,0,0,0,""
"07-05-98-97",1,"Yes",0,0,,,5,1,7,10,50,0,0,,,0,0,1,2,0,3,0,0,0,""
"07-05-98-97",2,"Yes",0,0,,,6,1,7,10,40,0,0,,,0,0,1,2,0,3,0,0,0,""
"10-73-90-09",1,"Yes",0,0,,,5,1,6,8,25,0,0,,,0,0,1,2,0,0,0,0,0,""
"10-73-90-09",2,"Yes",0,0,,,5,1,6,7,20,0,0,,,0,0,1,0,0,0,0,0,0,""
"84-88-48-48",1,"Yes",0,0,,,5,1,6,8,40,0,0,,,0,0,1,2,0,0,0,0,0,""
"54-31-68-36",1,"Yes",0,0,,,5,0,3,5,15,0,0,,,0,0,1,2,3,0,0,0,0,""
"45-71-98-33",1,"Yes",0,0,,,5,2,7,8,40,0,0,,,0,0,1,2,0,0,0,0,0,""
"45-71-98-33",2,"Yes",0,0,,,6,2,7,6,25,0,0,,,0,0,2,1,0,0,0,0,0,""
"45-71-98-33",3,"Yes",0,0,,,6,2,7,7,15,7,5,7,.16,1,0,1,2,0,0,0,0,0,""
"27-11-46-19",2,"Yes",5,0,3,7,5,0,3,7,15,0,0,,,4,0,1,0,2,0,0,0,0,""
"42-55-71-95",1,"Yes",6,2,6,12,6,2,6,12,25,0,0,,,0,4,1,2,3,0,0,0,0,""
"42-55-71-95",2,"Yes",5,2,6,6,6,2,6,6,10,7,5,7,6,10,4,1,2,3,0,0,0,0,""
"53-10-63-62",1,"Yes",0,0,,,7,0,6,8,20,7,5,7,2,5,0,2,1,3,0,0,0,0,""
"53-10-63-62",2,"Yes",0,0,,,5,0,5,6,15,0,0,,,0,0,1,2,3,0,0,0,0,""
"53-10-63-62",3,"Yes",0,0,,,7,5,8,5,2,0,0,,,0,0,1,0,0,2,0,0,0,""
"75-46-17-40",1,"Yes",0,0,,,5,1,6,7,50,0,0,,,0,0,1,0,0,0,0,0,0,""
"75-46-17-40",2,"Yes",0,0,,,5,1,6,7,40,0,0,,,0,0,1,0,0,0,0,0,0,""
"75-46-17-40",3,"Yes",0,0,,,5,1,6,8,26,0,0,,,26,0,1,0,0,0,0,0,0,""
"75-46-17-40",4,"Yes",0,0,,,5,1,6,7,10,0,0,,,10,0,1,2,0,0,0,0,0,""
"65-21-97-07",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"65-21-97-07",2,"Yes",0,0,,,7,4,3,10,45,7,5,7,2,45,0,1,3,2,0,0,0,0,""
"65-21-97-07",3,"Yes",0,0,,,7,0,6,7,20,0,0,,,1,2,1,0,0,0,0,0,0,""
"71-15-20-71",1,"Yes",7,5,6,12,7,5,6,10,40,0,0,,,0,0,3,2,0,1,0,0,0,""
"71-15-20-71",2,"Yes",7,1,4,8,7,1,4,8,30,0,0,,,0,0,1,4,3,2,0,0,0,""
"45-78-55-42",1,"Yes",0,0,,,7,1,7,8,20,0,0,,,20,0,1,2,3,0,0,0,0,""
"45-78-55-42",2,"Yes",0,0,,,6,5,7,8,15,0,0,,,15,0,1,2,0,0,0,0,0,""
"79-58-56-71",1,"Yes",5,2,7,10,5,2,5,7,31,0,0,,,0,3,1,0,2,0,0,0,0,""
"79-58-56-71",2,"Yes",5,3,7,10,5,1,4,6,37,0,0,,,0,3,1,0,0,2,0,0,0,""
"03-48-58-80",1,"Yes",7,2,6,6,7,2,6,6,8,7,5,7,1,8,0,2,1,0,0,0,0,0,""
"03-48-58-80",2,"Yes",7,2,6,6,7,2,6,6,8,7,5,7,2,8,0,2,1,0,0,0,0,0,""
"27-44-99-33",1,"Yes",0,0,,,5,1,6,6,28,0,0,,,0,0,1,0,2,0,0,0,0,""
"36-68-49-71",2,"Yes",0,0,,,5,1,5,9,20,7,5,1,1,0,0,1,2,3,0,0,0,0,""
"36-68-49-71",3,"Yes",0,0,,,6,0,5,10,22,7,5,7,1,10,0,1,0,2,0,0,0,0,""
"68-16-01-33",1,"Yes",7,2,5,8,7,2,5,8,40,7,5,7,1,40,0,2,1,3,0,0,0,0,""
"68-16-01-33",2,"Yes",7,2,5,6,7,2,5,6,30,7,5,7,2,30,0,1,0,0,0,0,0,0,""
"68-16-01-33",3,"Yes",7,0,4,5,7,0,4,5,10,0,0,,,0,0,0,0,0,0,0,0,1,"she is not engaged in livestock"
"68-16-01-33",4,"Yes",5,5,5,6,5,5,5,6,6,0,0,,,0,0,0,0,0,0,0,0,1,"she is not engaged in livestock"
"61-84-87-27",1,"Yes",5,0,4,5,5,0,4,5,20,5,5,7,2,20,0,1,0,2,3,0,0,0,""
"61-84-87-27",2,"Yes",0,0,,,5,0,6,4,20,5,5,7,1,10,0,1,0,3,2,0,0,0,""
"61-84-87-27",3,"Yes",5,0,6,6,5,0,6,6,3,5,5,7,3,2,0,2,0,0,1,0,0,0,""
"61-84-87-27",4,"Yes",5,0,3,4,5,0,3,4,2,0,0,,,3,0,0,0,0,0,0,0,1,"Buying my necessities"
"52-39-81-92",1,"Yes",6,0,3,10,6,3,5,10,30,0,0,,,30,1,2,3,0,0,0,0,0,""
"52-39-81-92",2,"Yes",6,2,6,10,5,5,3,10,5,7,5,7,1,13,0,1,2,0,0,0,0,0,""
"53-10-37-83",1,"Yes",0,0,,,5,1,6,8,40,0,0,,,0,0,1,2,0,0,0,0,0,""
"53-10-37-83",2,"Yes",0,0,,,5,1,6,7,38,0,0,,,0,0,1,2,0,0,0,0,0,""
"20-43-08-03",1,"Yes",0,0,,,3,3,1,2,50,7,0,0,,4,3,1,0,2,0,0,0,0,""
"20-43-08-03",2,"Yes",7,0,3,8,7,0,3,8,16,7,5,7,5,16,0,1,2,3,0,0,0,0,""
"20-43-08-03",3,"No",,,,,,,,,,,,,,,,,,,,,,,""
"82-59-96-75",2,"Yes",0,0,,,2,0,5,8,30,0,0,,,30,0,1,3,2,0,0,0,0,""
"82-59-96-75",3,"Yes",0,0,,,3,3,5,6,15,0,0,,,0,0,0,0,1,0,0,0,0,""
"00-90-86-19",1,"Yes",0,0,,,7,5,7,4,45,3,0,7,1,40,0,1,0,2,0,0,0,0,""
"00-90-86-19",2,"Yes",0,0,,,7,5,7,6,20,7,5,7,1,10,0,1,0,2,0,0,0,0,""
"49-39-09-00",1,"Yes",6,2,6,5,6,2,5,8,45,7,5,7,8,19,2,1,3,0,0,0,0,0,""
"72-52-50-05",1,"Yes",7,5,6,8,5,5,5,5,20,7,5,0,,5,0,1,2,3,0,0,0,0,""
"72-52-50-05",2,"Yes",5,5,6,8,5,5,6,6,10,7,5,7,1,5,0,1,3,2,0,0,0,0,""
"55-72-94-92",1,"Yes",5,0,6,6,5,0,6,6,27,5,5,7,5,15,0,2,1,4,3,0,0,0,""
"55-72-94-92",2,"Yes",5,0,6,8,5,0,6,8,40,5,5,7,2,25,0,2,3,0,1,0,0,0,""
"58-19-75-80",1,"Yes",5,3,6,5,6,5,6,5,15,7,5,7,1,15,3,1,0,2,0,0,0,0,""
"58-19-75-80",2,"Yes",0,0,,,7,5,6,4,10,7,5,7,1,10,2,1,0,3,4,0,0,0,""
"29-86-85-66",1,"Yes",0,0,,,7,5,6,6,30,7,5,7,1,30,0,1,2,3,0,0,0,0,""
"29-86-85-66",2,"Yes",0,0,,,7,5,6,6,25,7,5,7,1,25,0,1,2,3,0,0,0,0,""
"75-69-40-10",1,"Yes",0,0,,,7,5,6,9,43,0,0,,,0,0,3,2,1,0,0,0,0,""
"44-12-79-34",1,"Yes",5,1,7,6,5,1,7,6,38,0,0,,,20,0,2,1,3,0,0,0,0,""
"44-12-79-34",2,"Yes",5,1,7,6,5,1,7,6,18,5,1,7,6,20,0,1,2,3,0,0,0,0,""
"91-78-46-88",1,"Yes",7,5,6,8,7,5,6,8,30,0,0,,,30,0,1,2,3,4,0,0,0,""
"37-25-02-09",1,"Yes",0,0,,,7,5,7,7,27,7,5,7,.16,10,2,1,0,0,0,0,0,0,""
"37-25-02-09",2,"Yes",0,0,,,7,5,7,7,22,7,5,7,.16,15,0,1,0,0,0,0,0,0,""
"37-25-02-09",3,"Yes",0,0,,,7,5,7,7,5,0,0,,,0,0,1,0,0,0,0,0,0,""
"88-73-32-16",1,"Yes",6,1,7,12,6,1,7,12,10,7,5,7,1,4,0,1,2,3,4,0,0,0,""
"88-73-32-16",2,"Yes",6,1,7,12,6,1,7,12,10,7,5,7,5,3,4,1,2,3,6,5,0,0,""
"55-56-00-41",1,"Yes",0,0,,,5,2,7,6,22,7,5,7,.16,10,0,1,0,2,3,0,0,0,""
"55-56-00-41",2,"Yes",0,0,,,5,2,7,6,20,0,0,,,0,0,1,0,2,3,0,0,0,""
"34-77-61-74",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"34-77-61-74",2,"Yes",7,0,4,6,7,0,4,6,15,0,0,,,6,0,1,0,0,0,0,0,0,""
"33-67-48-86",1,"Yes",7,2,6,5,7,2,6,5,20,0,0,,,5,3,1,5,2,4,0,0,0,""
"33-67-48-86",2,"Yes",7,2,6,5,7,2,6,5,24,0,0,,,7,0,1,3,4,2,0,0,0,""
"94-42-36-98",1,"Yes",0,0,,,7,5,7,10,20,7,5,7,1,5,0,1,2,3,0,0,0,0,""
"94-42-36-98",2,"Yes",0,0,,,7,5,7,8,10,7,5,7,1,5,0,1,2,3,0,0,0,0,""
"76-40-74-03",1,"Yes",6,3,6,8,6,3,6,8,40,0,0,,,0,0,1,2,3,4,0,0,0,""
"76-40-74-03",2,"Yes",6,3,6,8,6,3,6,8,30,7,5,7,1,30,0,1,0,2,0,0,0,0,""
"76-40-74-03",3,"No",,,,,,,,,,,,,,,,,,,,,,,""
"76-40-74-03",4,"Yes",6,3,6,10,6,3,6,10,18,0,0,,,0,0,1,0,2,0,0,0,0,""
"06-67-72-60",1,"Yes",0,0,,,7,5,7,7,30,7,5,7,1,30,0,1,2,3,4,0,0,0,""
"06-67-72-60",2,"Yes",0,0,,,7,2,7,8,10,7,5,7,1,5,0,1,3,2,0,0,0,0,""
"28-69-62-69",1,"Yes",6,2,6,12,6,2,6,12,40,0,0,,,0,0,1,2,3,0,0,0,0,""
"28-69-62-69",2,"Yes",6,2,6,10,6,2,6,10,20,7,5,7,1,20,0,1,2,3,0,0,0,0,""
"49-95-19-41",1,"Yes",5,0,6,9,5,0,6,9,29,0,0,,,7,0,2,0,0,1,0,0,0,""
"49-95-19-41",2,"Yes",5,0,6,7,5,0,6,7,30,0,0,,,10,0,1,0,2,3,0,0,0,""
"75-71-59-88",1,"Yes",6,5,3,3,6,5,4,3,33,0,0,,,33,4,1,2,3,0,0,0,0,""
"75-71-59-88",2,"Yes",5,4,5,4,6,4,5,5,33,7,5,7,1,33,0,1,0,0,0,0,0,0,""
"49-01-19-20",1,"Yes",7,0,6,5,7,0,6,5,40,7,5,7,2,40,0,1,0,0,0,0,0,0,""
"49-01-19-20",2,"Yes",7,0,6,5,7,0,6,5,30,7,5,7,2,3,0,1,0,0,0,0,0,0,""
"49-01-19-20",3,"Yes",7,0,6,8,7,0,6,8,2,7,5,2,1,5,0,1,0,0,0,0,0,0,""
"06-30-46-81",1,"Yes",5,2,7,7,0,0,,,7,0,0,,,0,1,2,0,0,3,0,0,0,""
"06-30-46-81",2,"Yes",5,2,7,6,0,0,,,4,5,5,7,.16,3,2,1,0,0,3,0,0,0,""
"05-55-74-03",1,"Yes",7,0,2,9,7,0,2,9,21,7,5,7,2,21,0,1,0,0,0,0,0,0,""
"05-55-74-03",2,"Yes",7,0,3,8,7,0,3,8,20,7,5,7,2,20,0,1,0,0,0,0,0,0,""
"05-55-74-03",7,"Yes",7,0,5,9,7,0,5,9,25,7,5,2,2,25,0,1,0,0,0,0,0,0,""
"05-55-74-03",9,"Yes",7,0,5,8,7,0,5,8,3,7,5,7,4,3,0,1,0,0,0,0,0,0,""
"05-55-74-03",11,"No",,,,,,,,,,,,,,,,,,,,,,,""
"56-78-80-92",1,"Yes",5,1,5,6,0,0,,,20,0,0,,,0,0,1,2,0,0,0,0,0,""
"25-17-27-31",1,"Yes",0,0,,,7,5,6,6,30,0,0,,,0,0,0,2,1,3,0,0,0,""
"96-39-63-39",1,"Yes",0,0,,,7,5,3,5,30,0,0,,,5,0,1,0,2,0,0,0,0,""
"96-39-63-39",2,"Yes",0,0,,,7,5,3,4,20,0,0,,,5,0,1,0,2,0,0,0,0,""
"81-42-10-54",1,"Yes",7,5,6,9,7,5,6,9,30,0,0,,,30,0,1,0,0,2,0,0,0,""
"81-42-10-54",2,"Yes",7,0,6,9,7,0,6,9,20,0,0,,,20,0,1,0,0,0,0,0,0,""
"81-42-10-54",5,"Yes",7,0,6,9,7,0,6,9,3,0,0,,,5,0,1,0,0,0,0,0,0,""
"81-46-38-58",1,"Yes",0,0,,,5,5,6,3,50,0,0,,,0,0,1,0,2,0,0,0,0,""
"08-94-56-34",1,"Yes",7,0,6,8,7,0,6,8,20,0,0,,,20,0,2,1,0,0,0,0,0,""
"08-94-56-34",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"08-94-56-34",4,"Yes",7,0,6,8,7,5,6,8,25,0,0,,,24,0,1,2,0,0,0,0,0,""
"24-87-22-92",1,"Yes",0,0,,,7,2,6,11,10,7,5,7,9,6,2,1,3,4,5,6,0,0,""
"24-87-22-92",2,"Yes",6,2,6,12,6,2,6,12,9,7,5,6,1,8,1,2,3,4,5,0,0,0,""
"30-69-73-88",1,"Yes",4,3,7,10,4,3,7,10,5,6,5,0,,2,0,1,4,2,3,0,0,0,""
"30-69-73-88",2,"Yes",4,3,3,5,4,3,3,5,5,6,5,7,.5,2,5,2,1,3,4,0,0,0,""
"72-71-89-86",1,"Yes",6,3,6,9,6,3,6,9,15,7,5,7,1,15,0,1,2,3,4,0,0,0,""
"72-71-89-86",2,"Yes",6,3,6,10,6,3,6,10,35,7,5,0,,20,0,1,0,0,0,0,0,0,""
"72-71-89-86",6,"No",,,,,,,,,,,,,,,,,,,,,,,""
"11-04-05-87",1,"Yes",7,0,5,8,7,0,5,8,35,7,5,7,1,30,0,1,0,0,2,0,0,0,""
"11-04-05-87",2,"Yes",7,0,5,8,7,0,5,8,20,7,5,7,3,15,0,1,0,0,2,0,0,0,""
"11-04-05-87",3,"Yes",7,0,6,8,7,0,6,8,2,0,0,,,0,0,0,0,0,0,0,0,1,"no livestock"
"69-48-65-88",1,"Yes",6,0,2,8,0,0,,,10,0,0,,,0,2,1,4,3,0,0,0,0,""
"69-48-65-88",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"18-22-43-52",1,"Yes",0,0,,,5,2,6,8,25,7,5,7,.16,1,2,1,3,4,0,0,0,0,""
"18-22-43-52",2,"Yes",0,0,,,5,2,6,8,20,7,5,7,.16,1,0,1,2,3,0,0,0,0,""
"18-22-43-52",3,"Yes",0,0,,,4,2,6,6,20,0,0,,,0,1,0,0,2,0,0,0,0,""
"92-56-88-52",2,"Yes",0,0,,,5,1,6,7,10,0,0,,,0,0,1,2,0,0,0,0,0,""
"06-32-94-30",1,"Yes",0,0,,,7,5,6,6,33,0,0,,,5,0,0,1,2,3,0,0,0,""
"06-32-94-30",2,"Yes",0,0,,,7,5,6,5,33,0,0,,,5,0,0,1,2,0,0,0,0,""
"30-41-77-21",1,"Yes",0,0,,,5,1,5,6,25,5,5,7,1,5,0,1,2,0,0,0,0,0,""
"30-41-77-21",2,"Yes",0,0,,,5,1,5,6,20,5,5,7,1,5,0,1,2,0,0,0,0,0,""
"59-58-27-54",1,"Yes",0,0,,,5,2,6,7,35,7,5,7,.16,10,2,1,0,0,0,0,0,0,""
"59-58-27-54",2,"Yes",0,0,,,5,2,6,7,30,7,5,7,.16,10,1,2,0,0,0,0,0,0,""
"13-48-51-56",1,"Yes",7,5,7,10,0,0,,,12,7,3,7,1,2,2,1,3,4,0,0,0,0,""
"13-03-04-40",1,"Yes",0,0,,,5,2,6,6,23,7,5,7,1,5,0,1,0,2,0,0,0,0,""
"48-62-05-19",1,"Yes",0,0,,,6,1,4,5,45,7,5,4,1,20,0,1,3,2,0,0,0,0,""
"76-11-97-07",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"48-19-22-90",1,"Yes",0,0,,,7,4,6,3,35,0,0,,,35,0,1,0,2,0,0,0,0,""
"47-32-69-47",1,"Yes",0,0,,,6,0,6,6,25,7,5,7,6,5,0,1,3,2,0,0,0,0,""
"77-95-12-00",1,"Yes",5,0,2,6,5,0,2,6,43,5,5,7,1,10,0,1,2,3,0,0,0,0,""
"04-93-15-62",1,"Yes",0,0,,,4,2,4,12,20,7,5,7,1,5,2,1,0,3,0,0,0,0,""
"04-93-15-62",2,"Yes",0,0,,,4,2,4,12,17,7,5,7,1,5,1,2,4,3,0,0,0,0,""
"40-11-92-91",1,"Yes",5,2,6,7,0,5,6,7,28,7,5,7,6,28,0,1,3,2,0,0,0,0,""
"40-11-92-91",2,"Yes",6,1,7,8,0,0,,,10,0,0,,,0,1,0,0,2,0,0,0,0,""
"00-61-02-75",1,"Yes",0,0,,,6,3,4,6,35,0,0,,,0,2,1,0,3,0,0,0,0,""
"77-43-51-64",1,"Yes",0,0,,,6,2,6,10,30,0,0,,,0,0,1,2,3,0,0,0,0,""
"77-43-51-64",2,"Yes",0,0,,,6,2,6,8,40,0,0,,,0,0,1,2,3,0,0,0,0,""
"77-43-51-64",3,"Yes",0,0,,,6,2,6,10,25,0,0,,,0,0,1,2,3,0,0,0,0,""
