interview__key,r_crop__id,crop_area,cp06,crop_harvest,crop_output,crop_unit,crop_unit_1,crop_sale,crop_saleamt,crop_slunits,crop_slunits_1,crop_price,crop_buyer__1,crop_buyer__2,crop_buyer__3,crop_buyer__4,crop_buyer__5,crop_buyer__6,crop_buyer__96,crop_buyer_oth,crop_buyer_where,crop_homecons,crop_clunits,crop_cunits_1,cp_stor,cpamt,cpunits2,cpunits2_oth,crop_inkind_pay,payment_unit,payment_unit_oth,crop_gifts,gift_unit,gift_unit_oth,crop_oth_uses,crop_ouse_oth,ouses_unit,ouses_unit_oth,crp_irrig,irrig__1,irrig__2,irrig__3,irrig__4,irrig__5,irrig__6,irrig__96,irrig__n888,irrig__n999,irrig_others,irrig_method__1,irrig_method__2,irrig_method__3,irrig_method__4,irrig_method__96,irrig_method__n888,irrig_method__n999,seed,var_trait_1__1,var_trait_1__2,var_trait_1__3,var_trait_1__4,var_trait_1__5,var_trait_1__6,var_trait_1__7,var_trait_1__8,var_trait_1__9,var_trait_1__10,var_trait_1__11,var_trait_1__12,var_trait_1__13,var_trait_1__14,var_trait_1__15,var_trait_1__16,var_trait_1__17,var_trait_1__18,var_trait_1__19,var_trait_1__20,var_trait_1__96,var_trait_1_other,reason_imp_seed__1,reason_imp_seed__2,reason_imp_seed__3,reason_imp_seed__4,reason_imp_seed__5,reason_imp_seed__6,reason_imp_seed__7,reason_imp_seed__96,reason_imp_seed_oth,seed_source_1,seed_source_oth_1,seed_amt_1,seed_amtunits,seed_amtunits_oth,seed_price_1,cp07,cp08,reason_fert__1,reason_fert__2,reason_fert__3,reason_fert__4,reason_fert__5,reason_fert__6,reason_fert__7,reason_fert__96,reason_fert_oth,cp09,cp11
"11-92-45-50","GREEN VEGETABLE","0.2","Yes","Yes",0,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,,,,,,,"Yes","No","Yes","No","No","No","No","No","No","No",,"Yes","No"
"11-92-45-50","TOMATO","0.1","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","Yes",1,0,0,0,0,0,0,0,0,"","No","No","No","Yes","No","No","No",,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"Yes","No","Yes","No","No","No","No","No","No","No",,"Yes","No"
"11-92-45-50","OTHER(SPECIFY)","0.1","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","Yes",1,0,0,0,0,0,0,0,0,"","No","No","No","Yes","No","No","No",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,"Yes",,,,"Yes","No","Yes","No","No","No","No","No","No","No",,"Yes","No"
"73-14-88-64","MAIZE","4","No","Yes",4,"50 kg bag","","No",,,"",,,,,,,,,,,2,"50 kg bag","","Yes","2","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,"Yes",,,,"No","No","No","No","No","No","No","No","Yes","No",,"No","No"
"59-60-22-11","MAIZE","4","No","Yes",0,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No",,"No","No"
"63-18-15-01","BEANS/COWPEA","2","No","Yes",8,"Kilograms","","No",,,"",,,,,,,,,,,3,"Kilograms","","Yes","5","Kilograms","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No",,"Yes","No","No","No","No","No","No","No",,,,,,,,"Yes","No","Yes","No","No","No","No","No","No","No",,"No","No"
"63-18-15-01","GROUND NUT/PEANUTS","1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","No",,"Yes","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"63-18-15-01","MAIZE","11","No","Yes",700,"Kilograms","","No",,,"",,,,,,,,,,,100,"Kilograms","","Yes","600","Kilograms","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"63-18-15-01","MILLET/MAIWA","3","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes",,"Yes","No","No","No","No","No","No","No",,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"63-18-15-01","SORGHUM","2","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"40-24-89-40","TOMATO","2","No","Yes",7,"Crates","","Yes",2400,"Crates","",300,"Yes","No","No","No","No","No","No",,,1,"Crates","","Yes","3","Crates","","0",,"",0,,"","0","",,"","Yes",0,1,0,0,0,0,0,0,0,"","No","No","Yes","No","No","No","No",,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"Yes","No","Yes","No","No","No","No","No","No","No",,"Yes","No"
"26-37-34-30","TOMATO","1","No","Yes",6,"Oxcart","","No",,,"",,,,,,,,,,,4,"Basins","","No",,,"","0",,"",3,"Basins","","1000","0","Basins","","Yes",0,0,0,1,0,0,0,0,0,"","No","No","Yes","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes",,"Yes","No","No","No","No","No","No","No",,,,,,,,"Yes","No","Yes","No","No","No","No","No","No","No",,"Yes","No"
"57-72-53-25","OTHER SPECIFY","1","Yes","Yes",90,"Kilograms","","Yes",60,"Kilograms","",60,"Yes","No","No","No","No","No","No",,,10,"Kilograms","","No",,,"","0",,"",20,"Kilograms","","0","",,"","Yes",0,0,0,1,0,0,0,0,0,"","No","No","Yes","No","No","No","No",,"No","No",,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"Yes","No","Yes","No","No","No","No","No","No","No",,"Yes","No"
"57-72-53-25","MAIZE","1","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","Yes",0,0,0,1,0,0,0,0,0,"","No","No","Yes","No","No","No","No",,,"No","Yes","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"Yes","No","Yes","No","No","No","No","No","No","No",,"Yes","No"
"57-72-53-25","CABBAGE","1","Yes","Yes",360,"Other (please specify)","Heads","Yes",300,"Other (please specify)","Heads",10,"Yes",,"No","No","No","No","No",,,25,"Other (please specify)","Heads","No",,,"","0",,"",35,"Other (please specify)","","0","",,"","Yes",0,0,0,1,0,0,0,0,0,"","No","No","Yes","No","No","No","No",,"No","No","No","No","No","Yes",,,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"Yes","No","Yes","No","No","No","No","No","No","No",,"Yes","No"
"57-72-53-25","ONION","1","Yes","Yes",20,"Gorogoro","","Yes",15,"Gorogoro","",75,"Yes",,"No","No","No","No","No",,,2,"Gorogoro","","No",,,"","0",,"",3,"Gorogoro","","0","",,"","Yes",0,0,0,1,0,0,0,0,0,"","No","No","Yes","No","No","No","No",,"No","No","Yes","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"Yes","No","Yes","No","No","No","No","No","No","No",,"Yes","No"
"57-72-53-25","TOMATO","1","Yes","Yes",24,"Other (please specify)","Crates","Yes",5,"Other (please specify)","Crates",200,"Yes",,"No","No","No","No","No",,,1,"Other (please specify)","Crate","No",,,"","0",,"",0,,"","0","",,"","Yes",0,0,0,1,0,0,0,0,0,"","No","No","Yes","No","No","No","No",,"No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"Yes","No","Yes","No","No","No","No","No","No","No",,"Yes","No"
"15-31-68-47","MAIZE","1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,"Yes",,,,"Yes","No","Yes","No","No","No","No","No","No","No",,"No","No"
"54-23-26-42","GROUND NUT/PEANUTS","4","Yes","Yes",5,"50 kg bag","","Yes",2,"50 kg bag","",250,"Yes","No","No","No","No","No","No",,,1,"50 kg bag","","Yes","2","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,,"No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,"Yes","No","No","No","No","No","No",,,,"Yes",,,,"No","No","Yes",,"No","No","No","No","No","No",,"Yes","No"
"54-23-26-42","MAIZE","5","Yes","Yes",6,"50 kg bag","","No",,,"",,,,,,,,,,,2,"100 kg bag","","Yes","4","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,"Yes","No","No","No","No","No","No",,,,"Yes",,,,"No","No",,"Yes","No","No","No","No","No","No",,"Yes","No"
"09-17-76-18","MAIZE","3","No","Yes",7,"50 kg bag","","No",,,"",,,,,,,,,,,3,"50 kg bag","","Yes","2","50 kg bag","","0",,"",2,"50 kg bag","","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,"Yes","No","No","No","No","No","No",,,,,,,,"No","No",,"Yes","No","No","No","No","No","No",,"No","No"
"91-72-91-72","OTHER SPECIFY","2","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","Yes",0,1,0,0,0,0,0,0,0,"","No","Yes","Yes","No","No","No","No",,"No","No","Yes",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","No","No",,,,,,,,"Yes","No","No","Yes","No","No","No","No","No","No",,"Yes","No"
"91-72-91-72","MAIZE","8","No","Yes",7,"50 kg bag","","No",,,"",,,,,,,,,,,2,"50 kg bag","","Yes","5","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No",,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,"No","No","No","No","Yes","No","No",,,,,,,,"No","No","Yes",,"No","No","No","No","No","No",,"Yes","No"
"91-72-91-72","CABBAGE","2","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","Yes",0,1,0,0,0,0,0,0,0,"","No","No","Yes","No","Yes","No","No",,"No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"Yes","No","Yes","No","No","No","No","No","No","No",,"Yes","No"
"91-72-91-72","ONION","2","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","Yes",0,1,0,0,0,0,0,0,0,"","No","Yes","Yes","No","No","No","No",,"No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","Yes",,"No","No","No","No","No","No",,"No","No"
"91-72-91-72","TOMATO","2","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","Yes",0,1,0,0,0,0,0,0,0,"","No","Yes","Yes","No","No","No","No",,"No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"Yes","No","Yes",,"No","No","No","No","No","No",,"Yes","No"
"07-58-36-50","MAIZE","1","No","No",,,"",,,,"",,,,,,,,,,,,,"","Yes","11","50 kg bag","",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"27-63-39-98","MAIZE","10","No","Yes",4,"50 kg bag","","No",,,"",,,,,,,,,,,3,"50 kg bag","","Yes","1","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,"Yes",,,,"No","No","Yes",,"No","No","No",,"No","No",,"No","No"
"31-14-07-01","MAIZE","2","No","Yes",10,"50 kg bag","","No",,,"",,,,,,,,,,,4,"50 kg bag","","Yes","6","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","Yes","No","No",,"No","No"
"96-79-76-17","GROUND NUT/PEANUTS","0.25","No","Yes",1,"Other (please specify)","one 50kg of unshelled groundnuts","No",,,"",,,,,,,,,,,1,"Other (please specify)","one Meda of shelled groundnuts","Yes","1","Other (please specify)","one 50 kgs of unshelled groundnuts","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No","No","No","No","No","No","Yes",,"No","No"
"96-79-76-17","MAIZE","20","No","Yes",700,"Kilograms","","No",,,"",,,,,,,,,,,100,"Kilograms","","Yes","500","Kilograms","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","Yes",,,,,,,,,,"No","No"
"96-79-76-17","MILLET/MAIWA","3","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No","No","No","No","No","No","Yes",,"No","No"
"96-79-76-17","SORGHUM","4","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","No","No",,,,,,,,"No","No","No","Yes","No","No","No","No","No","No",,"No","No"
"23-90-90-29","MAIZE","1","Yes","Yes",1,"50 kg bag","","No",,,"",,,,,,,,,,,1,"25kg bag","","Yes","1","25kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,"Yes",,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"23-90-90-29","SORGHUM","1","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,"Yes",,,"No","No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"99-47-47-96","MAIZE","7","No","Yes",56,"50 kg bag","","Yes",15,"50 kg bag","",180,"Yes","No","No","No","No","No","No",,,10,"50 kg bag","","Yes","31","50 kg bag","","I don't know",,"",0,,"","I don't know","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","Yes",,,,,,,,,,"No","No"
"99-47-47-96","GREEN VEGETABLE","2","No","Yes",0,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No",,"No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"Yes","Yes",,,,,,,,,,"Yes","No"
"02-49-04-36","BEANS/COWPEA","2","Yes","Yes",0,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","Yes",,"No","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No",,"No","No",,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"02-49-04-36","GROUND NUT/PEANUTS","2","Yes","Yes",4,"50 kg bag","","Yes",1,"10kg bag","",100,"Yes","No","No","No","No","No","No",,,1,"25kg bag","","Yes","3","50 kg bag","","1","10kg bag","",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No",,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"02-49-04-36","GUINEA CORN/SORGHUM","0.25","No","Yes",2,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","2","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"02-49-04-36","MAIZE","2","Yes","Yes",35,"50 kg bag","","No",,,"",,,,,,,,,,,7,"50 kg bag","","Yes","28","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,,"No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"02-49-04-36","GREEN VEGETABLE","1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,"Yes",,,,"Yes","No","Yes","No","No","No","No","No","No","No",,"Yes","No"
"02-49-04-36","OIL BEAN","I don't Know","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,,,,
"02-49-04-36","SORGHUM","0.2","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"97-96-55-67","MAIZE","5","No","Yes",5,"50 kg bag","","No",,,"",,,,,,,,,,,2,"50 kg bag","","Yes","3","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,,,,,,,"No","No","Yes","No","No","No","No",,"No","No",,"No","No"
"97-96-55-67","CABBAGE","1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","Yes",0,1,0,0,0,0,0,0,0,"","No","No","Yes","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No",,,,,,,,,,,,,,,,,"Yes","No","Yes","No","No","No","No","No","No","No",,"Yes","No"
"97-96-55-67","SORGHUM","1","No","Yes",0,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,,,,,,,"No","No","Yes","No","No","No","No",,"No","No",,"No","No"
"55-00-90-34","GROUND NUT/PEANUTS","0.5","No","Yes",3,"50 kg bag","","No",,,"",,,,,,,,,,,1,"50 kg bag","","Yes","2","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No",,"Yes",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No",,"No",,,,"Yes",,,,"No","No","No","No","No","No","No","No","Yes","No",,"No","No"
"55-00-90-34","MAIZE","2","No","Yes",30,"50 kg bag","","No",,,"",,,,,,,,,,,15,"50 kg bag","","Yes","13","50 kg bag","","0",,"",2,"50 kg bag","","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"Yes","No","Yes","No","No","No","No","No","No","No",,"No","No"
"74-92-93-10","BEANS/COWPEA","0.1","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","No","Yes","No",,,,,,,,"Yes","No","Yes","No","No","No","No","No","No","No",,"No","No"
"74-92-93-10","GROUND NUT/PEANUTS","0.1","Yes","Yes",3,"50 kg bag","","No",,,"",,,,,,,,,,,1,"50 kg bag","","Yes","2","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","No","No","Yes",,,,"Yes",,,,"Yes","No","Yes","No","No","No","No","No","No","No",,"No","No"
"74-92-93-10","MAIZE","2.5","Yes","Yes",20,"50 kg bag","","No",,,"",,,,,,,,,,,8,"50 kg bag","","Yes","12","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"Yes","No","Yes","No","No","No","No","No","No","No",,"Yes","No"
"74-92-93-10","CABBAGE","0.1","Yes","Yes",200,"Numbers","","Yes",150,"Numbers","",10,"Yes","No","No","No","No","No","No",,,50,"Numbers","","No",,,"","0",,"",0,,"","0","",,"","Yes",0,1,0,0,0,0,0,0,0,"","No","No","Yes","No","No","No","No",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,"Yes",,,,"Yes","No","Yes","No","No","No","No","No","No","No",,"Yes","No"
"74-92-93-10","PUMPKIN","0.5","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","No","Yes","No",,,,,,,,"Yes","No","Yes","No","No","No","No","No","No","No",,"No","No"
"74-92-93-10","GREEN VEGETABLE","0.05","Yes","Yes",150,"Bale / Bundle","","Yes",130,"Bale / Bundle","",3,"Yes","No","No","No","No","No","No",,,20,"Bale / Bundle","","No",,,"","0",,"",0,,"","0","",,"","Yes",0,1,0,0,0,0,0,0,0,"","No","No","Yes","No","No","No","No",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,,,,,,,"Yes","No","Yes","No","No","No","No","No","No","No",,"Yes","No"
"74-92-93-10","TOMATO","0.05","Yes","Yes",11,"Other (please specify)","crates","Yes",10,"Other (please specify)","crates",350,"Yes","No","No","No","No","No","No",,,1,"Other (please specify)","crate","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","No",,,,,,,,,,,,,"Yes",,,,"Yes","No","Yes","No","No","No","No","No","No","No",,"Yes","No"
"74-92-93-10","SORGHUM","0.2","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No",,"No","No","No","Yes","No",,,,,,,,"Yes","No","Yes","No","No","No","No","No","No","No",,"No","No"
"62-57-54-10","GROUND NUT/PEANUTS","4","Yes","Yes",10,"50 kg bag","","Yes",9,"50 kg bag","",800,"Yes","No","No","No","No","No","No",,,1,"25kg bag","","No",,,"","0",,"",1,"25kg bag","","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","No","Yes",,"No","No"
"62-57-54-10","MAIZE","36","Yes","Yes",200,"Other (please specify)","kopokopo","Yes",80,"Other (please specify)","kopokopo",80,"Yes","No","No","No","No","No","No",,,30,"Other (please specify)","kopokopo","Yes","80","Other (please specify)","kopokopo","0",,"",10,"Other (please specify)","","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","No","Yes",,"No","No"
"81-64-58-33","GROUND NUT/PEANUTS","0.5","Yes","Yes",2,"Tins (eg milk tins)","","No",,,"",,,,,,,,,,,1,"Tins (eg milk tins)","","Yes","1","Tins (eg milk tins)","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"81-64-58-33","MAIZE","6","Yes","Yes",13,"50 kg bag","","No",,,"",,,,,,,,,,,2,"50 kg bag","","Yes","11","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","No","Yes","No","No","No","No","No","No",,"No","No"
