interview__key,r_members__id,as01,as02,as03,as04,as05,asst01,asst02,asast01,asast02,asp_livestock,asp_livestock_future,asinc01,asp_occup,ed01asp,ed02asp,asp_achieve_confi,life_satisfaction,aspire_cont_farm,non_agri_ventures__1,non_agri_ventures__2,non_agri_ventures__3,non_agri_ventures__4,non_agri_ventures__5,non_agri_ventures__6,non_agri_ventures__7,non_agri_ventures__8,non_agri_ventures__9,non_agri_ventures__10,non_agri_ventures__11,non_agri_ventures__96,non_agri_ventures_oth,agri_crop_aspir,yield_max,yield_min,yield_aspire,yield_aspir_opt__1,yield_aspir_opt__2,yield_aspir_opt__3,yield_aspir_opt__4,yield_aspir_opt__5,yield_aspir_opt__6,yield_aspir_opt__7,yield_aspir_opt__8,yield_aspir_opt__96,yield_aspir_opt_oth,agri_loan_aspire,agri_loan_prps__1,agri_loan_prps__2,agri_loan_prps__3,agri_loan_prps__4,agri_loan_prps__5,agri_loan_prps__6,agri_loan_prps__7,agri_loan_prps__96,agri_loan_prps__n888,agri_loan_aspire_oth,loan_purpose__1,loan_purpose__2,loan_purpose__3,loan_purpose__4,loan_purpose__5,loan_purpose__6,loan_purpose__7,loan_purpose__8,loan_purpose__9,loan_purpose__10,loan_purpose__11,loan_purpose__12,loan_purpose__13,loan_purpose__14,loan_purpose__15,loan_purpose__96,loan_purpose_oth,loan_amt_educ,loan_amt_agri,loan_amt_nonfarm,loan_amt_oth,agri_loan,agri_loan_lndr__1,agri_loan_lndr__2,agri_loan_lndr__3,agri_loan_lndr__4,agri_loan_lndr__5,agri_loan_lndr__96,agri_loan_lndr__n888,agri_loan_lndr__n999,agri_loan_lndr_oth,agri_loan_amt
"07-58-36-50",2,0,5,5,5,5,5,5,5,5,5,5,5,"Crop farming/cultivation","I dont know","I dont know","Maybe, maybe not","Neither","Continue to farming",,,,,,,,,,,,,"",1080,70,60,300,1,0,0,0,0,0,3,2,0,"","No",,,,,,,,,,"","Yes","No","No","No","No","No","No","No","No","No","No",,,"No","No","No",,200000,10000,0,0,"No",,,,,,,,,,
"27-63-39-98",1,3,4,4,4,5,5,6,3,6,0,6,2000,"Crop farming/cultivation","Grade 7","Grade 3","Likely","Satisfied","Both",1,0,0,0,0,0,0,0,0,0,0,0,"",1080,4200,2100,4550,0,0,0,1,0,0,2,0,0,"","Yes",1,0,0,2,0,0,0,0,0,"","No","No","No","No","No","No","Yes","No",,"No","No",,"No","No","No","No",,6000,2000,1000,500,"No",,,,,,,,,,
"31-14-07-01",1,4,4,4,4,4,3,5,3,5,3,6,3000,"Government officers/employees/ civil servant","Grade 12","Grade 2","Likely","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,50,10,100,0,0,0,0,2,0,1,0,0,"","Yes",0,0,1,0,0,0,0,0,0,"","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,20000,5000,5000,2000,"No",,,,,,,,,,
"31-14-07-01",4,1,5,4,5,5,3,8,4,9,2,7,3000,"Teacher/education","I dont know","Grade 12","Likely","Satisfied","Not engaged in farming",,,,,,,,,,,,,"",1080,20,7,20,1,0,0,0,0,0,0,0,2,"Machinery","No",,,,,,,,,,"","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,10000,0,2000,5000,"No",,,,,,,,,,
"96-79-76-17",1,4,4,4,4,4,10,10,4,9,3,7,4000,"Other service sector jobs (worker in hotels, restaurants, shops, security guards, etc.)","No formal education","No formal education","Likely","Satisfied","Both",0,0,0,0,0,0,0,0,0,0,0,1,"construction of houses to be put on rent",1080,2100,350,4900,0,3,0,0,2,1,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No",,0,10000,0,0,"No",,,,,,,,,,
"96-79-76-17",2,0,7,5,4,4,8,10,3,4,2,5,5000,"Both crop and livestock/fish farming","No formal education","No formal education","Likely","Satisfied","Both",0,0,0,0,0,0,0,0,0,0,0,1,"Still cultivation of crops",1080,3500,350,3150,0,0,0,0,2,1,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No",,5000,10000,0,0,"No",,,,,,,,,,
"23-90-90-29",1,0,0,8,0,12,4,3,6,10,0,2,5,"Crop farming/cultivation","No formal education","No formal education","Maybe, maybe not","Satisfied","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",1080,100,2,100,1,0,2,0,0,0,0,0,0,"","Yes",0,0,0,1,2,0,0,0,0,"","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No",,6000,30000,0,0,"No",,,,,,,,,,
"23-90-90-29",2,5,0,5,0,10,4,2,5,4,0,2,6,"Crop farming/cultivation","No formal education","No formal education","Maybe, maybe not","Satisfied","Both",1,0,0,0,0,0,0,0,0,0,0,0,"",1080,50,3,60,1,0,2,0,0,0,3,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No",,4000,5000,0,0,"No",,,,,,,,,,
"99-47-47-96",1,0,0,5,5,10,5,5,5,5,5,5,5,"Crop farming/cultivation","No formal education","I dont know","Likely","Neither","Continue to farming",,,,,,,,,,,,,"",1080,200,150,250,1,0,0,0,0,0,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No",,1000,1000000,0,0,"No",,,,,,,,,,
"99-47-47-96",2,0,0,5,5,10,5,5,5,5,5,5,10,"Crop farming/cultivation","I dont know","I dont know","Likely","Neither","Continue to farming",,,,,,,,,,,,,"",1080,200,130,300,1,2,0,0,0,3,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No",,"No",,"No","No","Yes","No","No",,"No",,10000000,10000,0,0,"No",,,,,,,,,,
"48-69-67-88",1,1,3,4,4,8,10,10,4,10,0,5,1000,"None/No employment","No formal education","No formal education","Maybe, maybe not","Neither","Not engaged in farming",,,,,,,,,,,,,"",,,,,,,,,,,,,,"",,,,,,,,,,,"",,"No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,0,0,0,0,"No",,,,,,,,,,
"93-76-93-98",1,0,6,7,6,1,8,10,2,7,2,7,3000,"None/No employment","Grade 12","Grade 8","Likely","Neither","Continue to farming",,,,,,,,,,,,,"",,,,,,,,,,,,,,"",,,,,,,,,,,"",,"No","No","No","No","No",,"No","No","No","No","No","No","No","No","Yes",,1000,500,500,500,"No",,,,,,,,,,
"02-49-04-36",1,0,0,5,10,5,8,7,9,10,3,10,10,"Crop farming/cultivation","I dont know","I dont know","Maybe, maybe not","Neither","Continue to farming",,,,,,,,,,,,,"",1080,50,45,100,0,0,0,0,0,0,0,0,1,"increase the size of farm land.","No",,,,,,,,,,"","No","No",,"No","No","No","No","No","No","No","No","Yes","No","No","No","No",,0,5000,0,0,"No",,,,,,,,,,
"02-49-04-36",2,0,0,5,5,10,3,5,4,6,6,7,10,"Crop farming/cultivation","I dont know","I dont know","Maybe, maybe not","Neither","Continue to farming",,,,,,,,,,,,,"",1080,35,25,20,0,0,0,0,0,0,0,0,1,"increase the size of the farm land","No",,,,,,,,,,"","No",,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","No",,0,5000,0,0,"No",,,,,,,,,,
"97-96-55-67",1,5,4,6,3,2,1,5,2,10,1,10,2000,"Crop farming/cultivation","Grade 11","I dont know","Very likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,2100,400,2500,0,2,0,0,3,0,1,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No",,0,20000,0,0,"No",,,,,,,,,,
"97-96-55-67",2,4,4,4,4,4,10,10,5,10,0,10,4000,"Crop farming/cultivation","I dont know","I dont know","Very likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,1800,400,2000,1,0,0,0,0,2,0,3,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No",,0,40000,0,0,"No",,,,,,,,,,
"55-00-90-34",1,3,4,7,3,3,4,8,5,8,1,1,10000,"Self-employed non-agribusiness (wholesale/retail trade, etc.)","Grade 12","Grade 9","Likely","Satisfied","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",1080,700,200,2000,0,0,0,0,0,0,1,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,20000,25000,0,0,"No",,,,,,,,,,
"55-00-90-34",2,2,4,2,2,10,3,4,3,5,1,1,5000,"Self-employed non-agribusiness (wholesale/retail trade, etc.)","Grade 11","Grade 8","Likely","Satisfied","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",1060,400,200,800,0,0,0,0,0,1,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No",,"No","No","No","No","Yes","No",,0,3000,5000,0,"No",,,,,,,,,,
"74-92-93-10",2,4,4,5,2,5,6,10,7,8,5,9,30000,"Both crop and livestock/fish farming","Grade 5","Grade 5","Very likely","Very satisfied","Both",1,0,0,0,0,0,0,0,0,0,0,1,"running a  boutique",1080,5000,2500,5000,0,1,0,0,0,0,2,0,0,"","Yes",1,0,2,0,0,0,0,0,0,"","No","Yes","No","No","No","No","No","No","No","No",,,"No","No",,"No",,100000,100000,50000,8,"No",,,,,,,,,,
"74-92-93-10",17,7,5,2,4,2,4,9,4,9,4,9,10000,"Both crop and livestock/fish farming","Grade 5","Grade 5","Very likely","Neither","Continue to farming",,,,,,,,,,,,,"",1080,1500,700,3000,0,0,0,0,0,0,1,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","No","No",,300000,500000,1000,0,"No",,,,,,,,,,
"62-57-54-10",2,3,4,4,3,6,9,9,8,9,8,9,5000,"Both crop and livestock/fish farming","Grade 12","Grade 4","Likely","Very satisfied","Continue to farming",,,,,,,,,,,,,"",1080,30,10,10,0,0,0,0,0,0,1,0,0,"","Yes",0,0,1,0,0,0,0,0,0,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No",,20000,10000,5000,2000,"No",,,,,,,,,,
"62-57-54-10",3,3,3,4,4,6,7,8,6,9,5,8,800,"Charcoal burning, production, and selling","No formal education","No formal education","Likely","Very satisfied","Both",0,0,0,0,0,1,0,0,0,0,0,0,"",1080,20,15,20,0,0,0,0,0,1,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No",,0,10000,0,0,"No",,,,,,,,,,
"81-64-58-33",1,3,4,4,7,2,10,10,10,10,10,10,2000,"Crop farming/cultivation","Grade 7","Grade 6","Very likely","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,7000,400,7000,0,1,0,0,0,2,0,3,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No",,0,0,0,0,"No",,,,,,,,,,
"81-64-58-33",6,4,4,4,4,4,8,10,10,10,10,10,1000,"Crop farming/cultivation","Grade 9","Grade 9","Very likely","Satisfied","Not engaged in farming",,,,,,,,,,,,,"",1080,1000,400,1200,0,1,0,0,0,2,0,3,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,0,0,0,0,"No",,,,,,,,,,
"51-16-15-92",1,2,5,5,3,5,5,7,3,6,0,6,3000,"Agricultural wage labour (hired agricultural labour)","Grade 7","Grade 5","Likely","Neither","Both",1,0,0,0,0,0,0,0,0,0,0,0,"",1080,20,10,20,0,0,0,0,0,1,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No",,"No",,"No","No","Yes","No","No","No","No",,2000,5000,0,0,"No",,,,,,,,,,
"63-16-06-54",1,6,4,4,2,4,4,6,4,8,2,5,3,"Both crop and livestock/fish farming","Grade 10","Grade 6","Likely","Satisfied","Both",0,1,0,0,0,0,0,0,0,0,0,0,"",1080,60,1,70,0,0,0,0,0,1,2,0,0,"","No",,,,,,,,,,"","No","No","Yes","No","No","No","No","No",,"No","No","No","No","No","No","No",,0,2000,0,0,"No",,,,,,,,,,
"63-16-06-54",2,2,5,6,3,4,2,3,3,5,5,7,1000,"Crop farming/cultivation","Grade 9","Grade 5","Likely","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,2800,350,2000,0,0,0,0,0,0,1,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,0,3000,800,0,"No",,,,,,,,,,
"32-07-75-14",1,1,3,5,9,2,2,4,5,7,5,8,5000,"Crop farming/cultivation","Grade 5","No formal education","Likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,2000,350,3500,1,0,0,0,0,0,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No",,0,2000,0,0,"No",,,,,,,,,,
"23-46-49-04",1,5,5,5,2,3,4,8,2,7,1,6,2000,"Both crop and livestock/fish farming","No formal education","No formal education","Likely","Neither","Both",1,1,0,0,0,0,0,0,0,0,0,0,"",1080,5000,1000,3000,0,0,0,0,0,0,1,0,2,"obtain a bigger plot","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No",,10000,5000,3000,0,"No",,,,,,,,,,
"81-47-15-41",1,4,4,4,4,4,8,5,7,6,9,9,200,"None/No employment","Grade 3","Grade 1","Very likely","dissatisfied","Not engaged in farming",,,,,,,,,,,,,"",,,,,,,,,,,,,,"",,,,,,,,,,,"","Yes",,"No",,"No","No",,"No","No","No","No","No","No","No","No","No",,500,0,1500,0,"No",,,,,,,,,,
"74-82-45-40",1,4,6,4,2,4,8,9,2,9,1,6,2500,"Livestock keeping/raising","Adult Literacy","Adult Literacy","Maybe, maybe not","Very satisfied","Continue to farming",,,,,,,,,,,,,"",1080,2000,1000,800,0,1,0,2,0,0,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No",,0,1500,1000,1000,"No",,,,,,,,,,
"71-03-17-29",1,5,0,5,0,10,3,7,3,7,5,2,7,"Crop farming/cultivation","College","College","Maybe, maybe not","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,50,5,30,1,2,0,0,0,0,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No",,1000,1000,0,1000,"No",,,,,,,,,,
"71-03-17-29",3,0,5,0,0,15,2,3,1,3,1,3,5,"Crop farming/cultivation","Grade 12","Grade 12","Maybe, maybe not","Neither","Continue to farming",,,,,,,,,,,,,"",1080,50,10,5,1,0,0,0,0,0,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No",,1000,1000,1000,0,"No",,,,,,,,,,
"22-02-08-34",2,2,3,4,6,5,2,6,1,5,2,6,700,"Crop farming/cultivation","Grade 9","Grade 7","Likely","Satisfied","Both",1,0,0,0,0,0,0,0,0,0,0,0,"",1080,20,2,10,0,0,0,0,0,0,0,0,1,"increase the farming area.","Yes",0,1,0,0,0,0,2,0,0,"","No","Yes","No","No","No","No","No","No","No","No","No",,"No","No","No","No",,5000,500,5000,200,"No",,,,,,,,,,
"35-24-65-37",1,3,6,4,2,5,2,3,2,7,5,9,4000,"Crop farming/cultivation","Grade 4","Grade 2","Very likely","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,150,3,200,1,0,2,0,3,0,0,0,0,"","Yes",0,0,0,2,1,3,0,0,0,"","No","No","No","No","No","No",,"No","Yes","No","No",,"No","No","No","No",,5000,45000,0,0,"No",,,,,,,,,,
"94-94-59-77",1,6,4,3,5,2,4,6,4,6,4,7,3000,"Crop farming/cultivation","I dont know","No formal education","Likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,4200,1750,7000,0,0,0,0,0,3,2,1,0,"","No",,,,,,,,,,"","No","No","No","No","No","No",,"No",,"No","No","Yes","No","No","No","No",,50000,30000,2000,500,"No",,,,,,,,,,
"94-94-59-77",2,3,6,2,4,5,6,9,3,5,3,8,1500,"Crop farming/cultivation","I dont know","I dont know","Likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,4550,1400,5950,0,0,3,0,0,1,2,0,0,"","No",,,,,,,,,,"","No","No","No",,"No","No",,"No","No","No","No","Yes","No","No","No","No",,10000,6000,1000,500,"No",,,,,,,,,,
"62-18-60-04",1,5,5,3,2,5,3,3,3,5,5,5,5,"Crop farming/cultivation","I dont know","I dont know","Maybe, maybe not","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,0,0,50,0,0,0,0,0,2,0,1,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No",,0,0,0,0,"No",,,,,,,,,,
"62-18-60-04",2,5,0,5,5,5,5,10,2,10,10,5,5,"Crop farming/cultivation","Grade 12","Grade 12","Maybe, maybe not","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,50,70,100,0,0,0,0,0,2,0,1,0,"","No",,,,,,,,,,"","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,20000,0,0,0,"No",,,,,,,,,,
"13-57-44-05",1,0,10,0,0,10,7,7,6,6,1,1,6,"Crop farming/cultivation","Grade 12","Grade 12","Likely","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,30,5,20,1,0,0,0,0,0,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No",,40000,20000,0,0,"No",,,,,,,,,,
"13-57-44-05",3,0,15,0,0,5,1,1,4,5,6,0,6,"Student","Grade 12","Grade 12","Likely","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,23,6,5,1,0,0,0,0,0,0,0,0,"","No",,,,,,,,,,"","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1000,0,0,0,"No",,,,,,,,,,
"53-63-07-20",2,0,10,5,2,3,5,8,2,8,5,8,800,"Livestock keeping/raising","Grade 7","No formal education","Very likely","Neither","Continue to farming",,,,,,,,,,,,,"",1080,50,15,20,0,0,0,0,0,1,0,0,0,"","No",,,,,,,,,,"","No","No","No",,"No","No",,"No",,"No","No","Yes","No","No","No","No",,500,1000,2000,1000,"No",,,,,,,,,,
"67-75-50-83",1,4,4,6,4,2,4,6,2,3,1,3,500,"Crop farming/cultivation","Grade 5","No formal education","Very likely","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,105,7,35,1,0,2,0,3,0,0,0,0,"","No",,,,,,,,,,"","Yes","No","No",,"No","No","No","No",,,"No","No","No","No","No","No",,0,10000,0,0,"No",,,,,,,,,,
"02-25-92-18",1,4,7,2,2,5,4,6,2,4,1,4,3000,"Self-employed non-agribusiness (wholesale/retail trade, etc.)","College","Grade 11","Maybe, maybe not","Very satisfied","Other non-agricultural business",0,1,0,0,0,0,0,0,0,0,0,0,"",1080,2500,1500,1000,2,0,0,0,0,0,1,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,30000,2000,10000,0,"No",,,,,,,,,,
"02-25-92-18",3,2,6,3,4,5,9,9,1,9,1,9,10000,"Government officers/employees/ civil servant","Grade 9","Grade 6","Maybe, maybe not","Very satisfied","Both",1,0,0,0,0,0,0,0,0,0,0,0,"",1080,200,100,300,0,0,0,1,0,0,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,500,5000,2000,0,"No",,,,,,,,,,
"49-92-48-01",1,3,4,10,1,2,4,7,2,7,2,5,2000,"Crop farming/cultivation","No formal education","No formal education","Likely","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,2800,500,3100,1,0,0,0,0,0,0,0,0,"","No",,,,,,,,,,"","No","No",,"No","No","No","Yes","No","No","No","No","No","No","No",,"No",,2000,1500,500,0,"No",,,,,,,,,,
"86-85-54-02",1,0,0,6,0,14,1,6,2,4,2,4,8,"Crop farming/cultivation","Grade 5","Grade 3","Maybe, maybe not","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,50,5,10,1,0,2,0,0,0,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No",,1000,0,0,1000,"No",,,,,,,,,,
"86-85-54-02",3,5,0,5,0,10,1,4,1,5,1,5,8,"Crop farming/cultivation","Grade 3","No formal education","Maybe, maybe not","Neither","Continue to farming",,,,,,,,,,,,,"",1080,45,5,20,1,0,2,0,0,0,0,0,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No",,0,1000,0,2000,"No",,,,,,,,,,
"25-71-60-55",1,4,4,4,4,4,3,6,2,7,2,8,15000,"Crop farming/cultivation","Grade 7","No formal education","Maybe, maybe not","Satisfied","Continue to farming",,,,,,,,,,,,,"",2194,19,7,30,0,1,2,0,0,0,3,0,0,"","Yes",0,1,2,0,3,0,0,0,0,"","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,"No",,4500,15000,10000,2000,"No",,,,,,,,,,
"52-17-01-39",1,0,0,5,5,10,5,5,5,5,5,8,5,"Crop farming/cultivation","I dont know","I dont know","Maybe, maybe not","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,0,0,60,0,0,0,0,0,2,0,1,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No",,0,0,0,0,"No",,,,,,,,,,
"52-17-01-39",2,0,0,5,5,10,5,5,5,5,5,5,5,"Crop farming/cultivation","I dont know","No formal education","Maybe, maybe not","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,0,0,70,0,0,0,0,0,2,0,1,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No",,0,0,0,0,"No",,,,,,,,,,
"85-68-71-94",1,5,0,5,5,5,5,5,5,5,5,5,5,"Crop farming/cultivation","I dont know","No formal education","Likely","Neither","Continue to farming",,,,,,,,,,,,,"",1080,0,0,60,1,0,0,0,0,3,0,2,0,"","No",,,,,,,,,,"","No",,"No","No","No","No","No","No",,"No","No","Yes","No","No","No","No",,0,10000,0,0,"No",,,,,,,,,,
"85-68-71-94",2,5,0,5,5,5,5,4,4,5,2,5,10,"Crop farming/cultivation","I dont know","No formal education","Very likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,0,0,0,1,0,0,0,0,0,3,2,0,"","No",,,,,,,,,,"",,,"No","No","No","No","No","No","No","No","No","Yes","No","No","No","No",,0,0,0,0,"No",,,,,,,,,,
"88-33-53-02",1,1,10,5,3,1,10,10,4,10,3,10,1500,"Crop farming/cultivation","No formal education","No formal education","Likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,2000,1000,7000,1,0,0,0,0,2,0,3,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No",,0,20000,0,0,"No",,,,,,,,,,
"88-33-53-02",2,6,5,3,4,2,9,10,1,10,6,10,500,"Crop farming/cultivation","I dont know","I dont know","Likely","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,2000,350,3000,1,0,0,0,0,2,0,3,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","No","No","No","No","No",,"Yes","No",,0,0,10000,0,"No",,,,,,,,,,
"73-16-52-51",1,2,15,3,0,0,9,9,1,3,1,2,1000,"Livestock keeping/raising","No formal education","No formal education","Likely","dissatisfied","Both",0,0,0,0,0,0,0,0,0,0,0,1,"continue farming",1080,19,3,15,0,0,0,0,0,1,0,2,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","No","No",,1500,5000,700,0,"No",,,,,,,,,,
"73-16-52-51",2,7,12,0,0,1,9,9,5,9,4,9,4000,"Both crop and livestock/fish farming","No formal education","No formal education","Likely","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,4500,350,6000,0,0,0,0,2,1,0,3,0,"","No",,,,,,,,,,"","No",,"No","No","No","No","No","No","No","No","No",,"No","No","No","Yes",,3000,2000,0,0,"No",,,,,,,,,,
"29-32-71-31",1,4,4,2,6,4,5,7,3,6,4,8,2000,"Both crop and livestock/fish farming","No formal education","No formal education","Likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,4550,2800,5250,0,0,0,3,0,1,2,0,0,"","No",,,,,,,,,,"","No","No","No",,"No","No","No","No",,"No","No","Yes","No","No","No","No",,10000,8000,6000,4000,"No",,,,,,,,,,
"08-80-55-70",1,4,7,2,5,2,2,10,3,10,0,5,1500,"Crop farming/cultivation","No formal education","No formal education","Likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,700,350,900,1,0,0,0,0,2,0,3,0,"","No",,,,,,,,,,"","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No",,0,0,0,0,"No",,,,,,,,,,
"58-68-82-05",1,0,10,5,2,3,7,9,4,8,5,8,500,"Livestock keeping/raising","No formal education","No formal education","Very likely","Neither","Continue to farming",,,,,,,,,,,,,"",1080,12,15,20,0,0,0,0,0,1,0,0,0,"","No",,,,,,,,,,"",,"No","No","Yes","No","No","No","No",,"No","No",,"No","No","No","No",,5000,10000,1000,500,"No",,,,,,,,,,
"40-89-66-86",1,0,2,5,7,6,2,7,1,6,1,2,500,"Crop farming/cultivation","No formal education","No formal education","Likely","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,2500,500,2000,1,0,0,0,0,0,0,0,0,"","No",,,,,,,,,,"","No","No","Yes","No","No","No","No","No",,,"No","No","No","No","No","No",,0,500,0,0,"No",,,,,,,,,,
"88-30-77-96",1,4,6,3,3,4,5,7,5,7,4,8,20000,"Crop farming/cultivation","Grade 2","I dont know","Very likely","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,1750,1050,5250,0,0,0,0,0,2,1,0,0,"","Yes",1,2,0,0,0,0,0,0,0,"","No","No","No","No","No","No","No","No",,"No","No",,"Yes","No","No","No",,10000,12000,10000,5000,"No",,,,,,,,,,
"88-30-77-96",2,4,6,3,4,3,5,7,4,9,2,7,4000,"Crop farming/cultivation","I dont know","I dont know","Likely","Satisfied","Continue to farming",,,,,,,,,,,,,"",1080,3150,1400,5600,0,0,0,0,0,2,1,3,0,"","Yes",2,3,1,0,0,0,0,0,0,"","No","No","No","No","No","No",,"No",,"No","No","No","Yes","No","No","No",,20000,10000,4000,5000,"No",,,,,,,,,,
"72-26-90-86",2,4,10,3,1,2,4,7,5,8,2,8,4000,"Livestock keeping/raising","No formal education","No formal education","Very likely","Neither","Continue to farming",,,,,,,,,,,,,"",1080,3,6,7,2,0,1,0,0,3,0,0,0,"","No",,,,,,,,,,"",,"No","No",,"No","No",,"No","Yes","No","No","No","No","No","No","No",,2000,5000,1000,1000,"No",,,,,,,,,,
"49-59-81-92",1,2,1,3,3,11,1,2,1,2,2,2,1000,"Crop farming/cultivation","No formal education","No formal education","Likely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,2600,500,1500,1,0,0,0,0,2,3,0,0,"","No",,,,,,,,,,"","No","No","Yes","No","No","No","No","No",,"No","No","No","No","No","No","No",,0,1000,0,0,"No",,,,,,,,,,
"21-01-20-88",1,5,5,3,2,5,5,8,2,3,0,4,2000,"Both crop and livestock/fish farming","No formal education","No formal education","Unlikely","dissatisfied","Continue to farming",,,,,,,,,,,,,"",1080,7,2,12,0,0,0,0,0,2,0,1,0,"","Yes",1,0,2,0,0,0,0,0,0,"","No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","No","No",,4000,3000,0,0,"No",,,,,,,,,,
