interview__key,r_members__id,decision_code,decision_label,decision_maker_1,decision_maker_2,decision_maker_3,decision_maker_4,decision_maker_5,decision_maker_6,decision_maker_7,decision_maker_8,decision_maker_9,decision_maker_10
"04-05-30-01",1,"weai_12","How Much Money to Spend on Food?",1,,,,,,,,,
"04-05-30-01",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,,,,,,
"04-05-30-01",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,,,,,,
"04-05-30-01",1,"weai_15","Purchase and Sale of Land and Houses?",1,,,,,,,,,
"04-05-30-01",1,"weai_16","Expenditure on Children's Education",1,,,,,,,,,
"04-05-30-01",1,"weai_17","How to Allocate Remittances",1,,,,,,,,,
"04-05-30-01",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,,,,,,
"04-05-30-01",1,"weai_19","Whether They Attend a Training or Seminar",1,,,,,,,,,
"04-05-30-01",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,,,,,,
"04-05-30-01",1,"weai_21","Use of Land",1,,,,,,,,,
"50-01-20-35",4,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,,,,,,
"50-01-20-35",4,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,,,,,,
"50-01-20-35",4,"weai_12","How Much Money to Spend on Food?",2,4,,,,,,,,
"50-01-20-35",4,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",2,4,,,,,,,,
"50-01-20-35",4,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,4,,,,,,,
"50-01-20-35",4,"weai_15","Purchase and Sale of Land and Houses?",1,2,4,,,,,,,
"50-01-20-35",4,"weai_16","Expenditure on Children's Education",1,2,4,,,,,,,
"50-01-20-35",4,"weai_17","How to Allocate Remittances",1,2,4,,,,,,,
"50-01-20-35",4,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,4,,,,,,,
"50-01-20-35",4,"weai_19","Whether They Attend a Training or Seminar",1,2,4,,,,,,,
"50-01-20-35",4,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,4,,,,,,,
"50-01-20-35",4,"weai_21","Use of Land",1,2,4,,,,,,,
"67-87-75-21",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,3,4,5,6,7,8,9,10
"67-87-75-21",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,3,4,5,6,8,9,10,
"67-87-75-21",1,"weai_12","How Much Money to Spend on Food?",1,2,3,4,5,6,7,8,9,10
"67-87-75-21",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,3,4,,,,,,
"67-87-75-21",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,3,4,,,,,,
"67-87-75-21",1,"weai_15","Purchase and Sale of Land and Houses?",1,2,3,4,,,,,,
"67-87-75-21",1,"weai_16","Expenditure on Children's Education",1,2,3,4,,,,,,
"67-87-75-21",1,"weai_17","How to Allocate Remittances",1,2,3,4,,,,,,
"67-87-75-21",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,3,4,,,,,,
"67-87-75-21",1,"weai_19","Whether They Attend a Training or Seminar",1,2,3,4,,,,,,
"67-87-75-21",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,3,4,,,,,,
"67-87-75-21",1,"weai_21","Use of Land",1,2,3,4,,,,,,
"53-81-28-44",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,,,,,,
"53-81-28-44",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,,,,,,
"53-81-28-44",1,"weai_12","How Much Money to Spend on Food?",1,,,,,,,,,
"53-81-28-44",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,,,,,,
"53-81-28-44",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,,,,,,
"53-81-28-44",1,"weai_15","Purchase and Sale of Land and Houses?",1,,,,,,,,,
"53-81-28-44",1,"weai_16","Expenditure on Children's Education",1,,,,,,,,,
"53-81-28-44",1,"weai_17","How to Allocate Remittances",1,,,,,,,,,
"53-81-28-44",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,,,,,,
"53-81-28-44",1,"weai_19","Whether They Attend a Training or Seminar",1,,,,,,,,,
"53-81-28-44",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,,,,,,
"53-81-28-44",1,"weai_21","Use of Land",1,,,,,,,,,
"69-29-47-18",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,,,,,,
"69-29-47-18",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,,,,,,
"69-29-47-18",1,"weai_12","How Much Money to Spend on Food?",1,,,,,,,,,
"69-29-47-18",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,,,,,,
"69-29-47-18",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,,,,,,
"69-29-47-18",1,"weai_15","Purchase and Sale of Land and Houses?",1,,,,,,,,,
"69-29-47-18",1,"weai_16","Expenditure on Children's Education",1,,,,,,,,,
"69-29-47-18",1,"weai_17","How to Allocate Remittances",1,,,,,,,,,
"69-29-47-18",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,,,,,,
"69-29-47-18",1,"weai_19","Whether They Attend a Training or Seminar",1,,,,,,,,,
"69-29-47-18",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,,,,,,
"69-29-47-18",1,"weai_21","Use of Land",1,,,,,,,,,
"22-59-76-95",2,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,,,,,,
"22-59-76-95",2,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,2,,,,,,,,
"22-59-76-95",2,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,,,,,,
"22-59-76-95",2,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,,,,,,
"22-59-76-95",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,,,,,,
"22-59-76-95",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,,,,,,
"22-59-76-95",2,"weai_12","How Much Money to Spend on Food?",2,,,,,,,,,
"22-59-76-95",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,,,,,,
"22-59-76-95",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,,,,,,
"22-59-76-95",2,"weai_15","Purchase and Sale of Land and Houses?",1,,,,,,,,,
"22-59-76-95",2,"weai_16","Expenditure on Children's Education",1,2,,,,,,,,
"22-59-76-95",2,"weai_17","How to Allocate Remittances",1,2,,,,,,,,
"22-59-76-95",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,,,,,,
"22-59-76-95",2,"weai_19","Whether They Attend a Training or Seminar",1,2,,,,,,,,
"22-59-76-95",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,,,,,,
"22-59-76-95",2,"weai_21","Use of Land",1,,,,,,,,,
"22-59-76-95",3,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,,,,,,
"22-59-76-95",3,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,2,,,,,,,,
"22-59-76-95",3,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,,,,,,
"22-59-76-95",3,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,,,,,,
"22-59-76-95",3,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,,,,,,
"22-59-76-95",3,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,,,,,,
"22-59-76-95",3,"weai_12","How Much Money to Spend on Food?",1,2,,,,,,,,
"22-59-76-95",3,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,,,,,,
"22-59-76-95",3,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,,,,,,
"22-59-76-95",3,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,,,,,,
"22-59-76-95",3,"weai_16","Expenditure on Children's Education",1,2,,,,,,,,
"22-59-76-95",3,"weai_17","How to Allocate Remittances",1,2,,,,,,,,
"22-59-76-95",3,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,,,,,,
"22-59-76-95",3,"weai_19","Whether They Attend a Training or Seminar",1,2,,,,,,,,
"22-59-76-95",3,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,,,,,,
"22-59-76-95",3,"weai_21","Use of Land",1,2,,,,,,,,
"87-80-21-51",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,,,,,,
"87-80-21-51",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,,,,,,
"87-80-21-51",1,"weai_12","How Much Money to Spend on Food?",1,,,,,,,,,
"87-80-21-51",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,4,,,,,,,,
"87-80-21-51",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,4,,,,,,,,
"87-80-21-51",1,"weai_15","Purchase and Sale of Land and Houses?",1,4,,,,,,,,
"87-80-21-51",1,"weai_16","Expenditure on Children's Education",1,4,,,,,,,,
"87-80-21-51",1,"weai_17","How to Allocate Remittances",1,4,,,,,,,,
"87-80-21-51",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,4,,,,,,,,
"87-80-21-51",1,"weai_19","Whether They Attend a Training or Seminar",1,4,,,,,,,,
"87-80-21-51",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,4,,,,,,,,
"87-80-21-51",1,"weai_21","Use of Land",1,4,,,,,,,,
"21-25-86-78",1,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,,,,,,
"21-25-86-78",1,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,,,,,,,,,
"21-25-86-78",1,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,,,,,,
"21-25-86-78",1,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,,,,,,
"21-25-86-78",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,,,,,,
"21-25-86-78",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,,,,,,
"21-25-86-78",1,"weai_12","How Much Money to Spend on Food?",2,,,,,,,,,
"21-25-86-78",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,,,,,,
"21-25-86-78",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,,,,,,
"21-25-86-78",1,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,,,,,,
"21-25-86-78",1,"weai_16","Expenditure on Children's Education",1,2,,,,,,,,
"21-25-86-78",1,"weai_17","How to Allocate Remittances",1,2,,,,,,,,
"21-25-86-78",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,2,,,,,,,,
"21-25-86-78",1,"weai_19","Whether They Attend a Training or Seminar",1,2,3,4,,,,,,
"21-25-86-78",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,3,4,,,,,,
"21-25-86-78",1,"weai_21","Use of Land",1,2,,,,,,,,
"28-99-62-67",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,,,,,,
"28-99-62-67",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,,,,,,
"28-99-62-67",2,"weai_12","How Much Money to Spend on Food?",1,2,,,,,,,,
"28-99-62-67",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,,,,,,
"28-99-62-67",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,,,,,,
"28-99-62-67",2,"weai_15","Purchase and Sale of Land and Houses?",1,,,,,,,,,
"28-99-62-67",2,"weai_16","Expenditure on Children's Education",1,,,,,,,,,
"28-99-62-67",2,"weai_17","How to Allocate Remittances",4,,,,,,,,,
"28-99-62-67",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,,,,,,
"28-99-62-67",2,"weai_19","Whether They Attend a Training or Seminar",1,,,,,,,,,
"28-99-62-67",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,,,,,,
"28-99-62-67",2,"weai_21","Use of Land",1,2,,,,,,,,
"28-99-62-67",4,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,,,,,,
"28-99-62-67",4,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,,,,,,
"28-99-62-67",4,"weai_12","How Much Money to Spend on Food?",2,,,,,,,,,
"28-99-62-67",4,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,2,,,,,,,,
"28-99-62-67",4,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,2,,,,,,,,
"28-99-62-67",4,"weai_15","Purchase and Sale of Land and Houses?",1,2,,,,,,,,
"28-99-62-67",4,"weai_16","Expenditure on Children's Education",1,2,,,,,,,,
"28-99-62-67",4,"weai_17","How to Allocate Remittances",4,,,,,,,,,
"28-99-62-67",4,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,,,,,,
"28-99-62-67",4,"weai_19","Whether They Attend a Training or Seminar",1,2,,,,,,,,
"28-99-62-67",4,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,2,,,,,,,,
"28-99-62-67",4,"weai_21","Use of Land",1,,,,,,,,,
"43-12-71-52",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,6,,,,,,,,
"43-12-71-52",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,6,,,,,,,,
"43-12-71-52",1,"weai_12","How Much Money to Spend on Food?",1,,,,,,,,,
"43-12-71-52",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,6,,,,,,,,
"43-12-71-52",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,,,,,,
"43-12-71-52",1,"weai_15","Purchase and Sale of Land and Houses?",1,6,,,,,,,,
"43-12-71-52",1,"weai_16","Expenditure on Children's Education",1,,,,,,,,,
"43-12-71-52",1,"weai_17","How to Allocate Remittances",1,,,,,,,,,
"43-12-71-52",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,,,,,,
"43-12-71-52",1,"weai_19","Whether They Attend a Training or Seminar",1,6,,,,,,,,
"43-12-71-52",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,6,,,,,,,,
"43-12-71-52",1,"weai_21","Use of Land",1,6,,,,,,,,
"43-12-71-52",2,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,6,,,,,,,,
"43-12-71-52",2,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,6,,,,,,,,
"43-12-71-52",2,"weai_12","How Much Money to Spend on Food?",1,,,,,,,,,
"43-12-71-52",2,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,6,,,,,,,,
"43-12-71-52",2,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,6,,,,,,,,
"43-12-71-52",2,"weai_15","Purchase and Sale of Land and Houses?",1,6,,,,,,,,
"43-12-71-52",2,"weai_16","Expenditure on Children's Education",1,,,,,,,,,
"43-12-71-52",2,"weai_17","How to Allocate Remittances",1,,,,,,,,,
"43-12-71-52",2,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,,,,,,
"43-12-71-52",2,"weai_19","Whether They Attend a Training or Seminar",1,6,,,,,,,,
"43-12-71-52",2,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,6,,,,,,,,
"43-12-71-52",2,"weai_21","Use of Land",1,6,,,,,,,,
"64-05-81-04",1,"weai_6","Purchase and Sale of Livestock Like Cattle and Goats (E.g. which to Buy, where/when to Sell, Etc.)",1,,,,,,,,,
"64-05-81-04",1,"weai_7","How any Cash Earned from the Sale of Livestock or Livestock Products Like Milk and Eggs is Spent?",1,,,,,,,,,
"64-05-81-04",1,"weai_8","The Use of Large Livestock (Cattle, Donkey)",1,,,,,,,,,
"64-05-81-04",1,"weai_9","The Use of Small Livestock (Goats, Sheep, Poultry)",1,,,,,,,,,
"64-05-81-04",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,,,,,,,,,
"64-05-81-04",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,,,,,,,,,
"64-05-81-04",1,"weai_12","How Much Money to Spend on Food?",2,,,,,,,,,
"64-05-81-04",1,"weai_13","How Much Money to Spend on Capital Investments (Machinery, Water Pumps, Etc.) for Agriculture?",1,,,,,,,,,
"64-05-81-04",1,"weai_14","Purchase and Sale of Durable Goods (E.g., Purchase and Sale of TVs, Radios, Fridge)",1,,,,,,,,,
"64-05-81-04",1,"weai_15","Purchase and Sale of Land and Houses?",1,,,,,,,,,
"64-05-81-04",1,"weai_16","Expenditure on Children's Education",1,,,,,,,,,
"64-05-81-04",1,"weai_17","How to Allocate Remittances",1,,,,,,,,,
"64-05-81-04",1,"weai_18","Whether to Borrow Money and How Much to Borrow?",1,,,,,,,,,
"64-05-81-04",1,"weai_19","Whether They Attend a Training or Seminar",1,,,,,,,,,
"64-05-81-04",1,"weai_20","If They will Adopt or Use the New Techniques/Knowledge They Have Acquired or Learned",1,,,,,,,,,
"64-05-81-04",1,"weai_21","Use of Land",1,,,,,,,,,
"52-46-02-95",1,"weai_1","Crop Farming like what Crop to Grow, when and How to Till and Manage the Crops (Weeding, Fertilizer, Etc.)",1,2,,,,,,,,
"52-46-02-95",1,"weai_2","Marketing of Crop Farm Produce (when/Whom/where to Sell, Who Negotiates the Price)?",1,2,,,,,,,,
"52-46-02-95",1,"weai_3","How any Cash Earned from Crop Farming is Spent?",1,2,,,,,,,,
"52-46-02-95",1,"weai_4","How Much Money to Spend on Farm Inputs?",1,2,,,,,,,,
"52-46-02-95",1,"weai_5","Who Makes the Decision if the Household Need to Consult an Agricultural Technician, Extension Agent, or Other People Who are Experts",1,2,,,,,,,,
"52-46-02-95",1,"weai_10","The Types of Non-Agricultural Activities your Household Involves Itself In, Such as Small Business, Casual and Wage Labour, and Providing Services to Others",1,2,,,,,,,,
"52-46-02-95",1,"weai_11","How any Cash Earned from Wage Work or Non-Farm Work is Spent",1,2,,,,,,,,
"52-46-02-95",1,"weai_12","How Much Money to Spend on Food?",1,2,,,,,,,,
