interview__key,r_members__id,food_special,food_groups__1,food_groups__2,food_groups__3,food_groups__4,food_groups__5,food_groups__6,food_groups__7,food_groups__8,food_groups__9,food_groups__10,food_groups__11,food_groups__12,food_groups__13,food_groups__14,food_groups__15,food_groups__16
"85-58-05-93",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No"
"85-58-05-93",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"36-06-01-35",1,"Yes","Yes","No","No","No","No","No",,"No","No",,"Yes","No",,"Yes","No","No"
"36-06-01-35",2,"Yes","Yes","No","No","No","No","No","No","No","No","No",,"Yes","No","Yes","No","No"
"11-36-65-74",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","No","Yes"
"11-36-65-74",2,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","No","Yes"
"87-74-62-05",1,"Yes","Yes","No","No","Yes","No","No","Yes","No","No","No","Yes","No","Yes","Yes","No","No"
"87-74-62-05",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","No","Yes","Yes","No","No"
"74-09-83-15",1,"Yes","Yes","No","Yes","No","No","No","No","No","No","Yes","No","No","No","Yes","No","Yes"
"74-09-83-15",2,"Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes"
"99-86-29-88",1,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"99-86-29-88",2,"Yes","Yes",,,,,,,"Yes",,,,,,,,
"10-97-13-34",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"10-97-13-34",2,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"53-72-96-12",1,"Yes","No","No","Yes","No","No","No",,,"No","No",,"No",,"Yes","No","No"
"53-72-96-12",2,"Yes","Yes","No","Yes","No","No","No","No","No",,"No","No","No","No",,"No",
"22-21-62-20",2,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"22-21-62-20",3,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"64-31-79-16",1,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"64-31-79-16",10,"No","Yes","No","Yes","No","No",,"No","No","No","No","No","No","No","Yes",,"Yes"
"01-18-26-42",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"19-07-40-38",2,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"65-17-55-88",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No"
"71-44-93-64",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No"
"71-44-93-64",10,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No",,"Yes","No","Yes"
"34-19-14-62",1,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No","Yes","No","No"
"34-19-14-62",2,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","Yes","No","No","No"
"22-51-06-37",1,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"22-51-06-37",2,"Yes","Yes",,"Yes","No",,"No","No","No","No","No","No","No","No","Yes","No","No"
"27-70-53-20",2,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No"
"98-81-19-82",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"98-81-19-82",2,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"39-67-03-82",1,"No","No","No","No","Yes","Yes","No","No",,,"Yes","No","No","No","Yes","Yes","Yes"
"46-14-07-81",1,"No","Yes",,,,,,,,,,,,,"Yes",,
