interview__key,r_crop__id,crop_area,cp06,crop_harvest,crop_output,crop_unit,crop_unit_1,crop_sale,crop_saleamt,crop_slunits,crop_slunits_1,crop_price,crop_buyer__1,crop_buyer__2,crop_buyer__3,crop_buyer__4,crop_buyer__5,crop_buyer__6,crop_buyer__96,crop_buyer_oth,crop_buyer_where,crop_homecons,crop_clunits,crop_cunits_1,cp_stor,cpamt,cpunits2,cpunits2_oth,crop_inkind_pay,payment_unit,payment_unit_oth,crop_gifts,gift_unit,gift_unit_oth,crop_oth_uses,crop_ouse_oth,ouses_unit,ouses_unit_oth,crp_irrig,irrig__1,irrig__2,irrig__3,irrig__4,irrig__5,irrig__6,irrig__96,irrig__n888,irrig__n999,irrig_others,irrig_method__1,irrig_method__2,irrig_method__3,irrig_method__4,irrig_method__96,irrig_method__n888,irrig_method__n999,seed,var_trait_1__1,var_trait_1__2,var_trait_1__3,var_trait_1__4,var_trait_1__5,var_trait_1__6,var_trait_1__7,var_trait_1__8,var_trait_1__9,var_trait_1__10,var_trait_1__11,var_trait_1__12,var_trait_1__13,var_trait_1__14,var_trait_1__15,var_trait_1__16,var_trait_1__17,var_trait_1__18,var_trait_1__19,var_trait_1__20,var_trait_1__96,var_trait_1_other,seed_source_1,seed_source_oth_1,seed_amt_1,seed_amtunits,seed_amtunits_oth,seed_price_1,cp07,cp08,cp09,cp11
"22-71-31-86","MILLET/MAIWA","0.1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,"No","No","No","No","No"
"22-71-31-86","SORGHUM","0.1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,"No","No","No","No","No"
"72-79-67-76","MAIZE","2","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes",,"No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"72-79-67-76","MILLET/MAIWA","2","No","No",,,"",,,,"",,,,,,,,,,,,,"","Yes","5","50 kg bag","",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No",,"Yes","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"83-84-11-33","MILLET/MAIWA","2","No","Yes",18,"50 kg bag","","Yes",7,"50 kg bag","",200,"Yes","No","No","No","No","No","No",,,9,"50 kg bag","","No",,,"","3","50 kg bag","",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,"No","No","No","No","No"
"57-06-39-78","MAIZE","3.5","No","No",,,"",,,,"",,,,,,,,,,,,,"","Yes","8","50 kg bag","",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes",,"No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"Yes","No","No","No"
"28-44-47-60","MAIZE","1","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","Yes",,"No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"28-44-47-60","SORGHUM","1","Yes","Yes",3,"50 kg bag","","No",,,"",,,,,,,,,,,3,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","Yes",,"No",,"No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"99-83-86-30","MAIZE","0.2","No","Yes",0,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"Yes","No","No","No"
"99-83-86-30","MILLET/MAIWA","0.6","No","Yes",0,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,"No","Yes","No","No","No"
"99-83-86-30","SORGHUM","0.2","No","Yes",0,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"Yes","No","No","No"
"38-80-77-22","MAIZE","1","No","Yes",2,"50 kg bag","","No",,,"",,,,,,,,,,,1,"25kg bag","","Yes","2","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No",,"Yes","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"No",,,,"No","No","No","No"
"67-57-93-16","MAIZE","1.5","Yes","Yes",10,"50 kg bag","","No",,,"",,,,,,,,,,,1,"50 kg bag","","Yes","10","50 kg bag","","0",,"",25,"Kilograms","","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes",,"No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"67-57-93-16","SORGHUM","0.5","Yes","Yes",2,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","2","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No",,,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,"No","No","No","No","No"
"66-09-29-33","MAIZE","1","No","Yes",3,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","3","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes",,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"45-30-93-43","MAIZE","2","No","Yes",25,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","25","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"39-72-47-05","CABBAGE","0.3","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","Yes",0,0,1,0,0,0,0,0,0,"","No","No","Yes","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","No","No",,,,"Yes",,,"No","Yes","No","No","No"
"39-72-47-05","TOMATO","0.1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","Yes",0,0,1,0,0,0,0,0,0,"","No","No","Yes","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","No",,,,"Yes",,,"No","Yes","No","No","No"
"91-78-19-91","MAIZE","0.8","No","Yes",3,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","3","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"15-34-12-49","MAIZE","1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"15-34-12-49","MILLET/MAIWA","1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"15-34-12-49","SORGHUM","0.3","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"57-48-46-10","MAIZE","4","Yes","Yes",6,"50 kg bag","","No",,,"",,,,,,,,,,,2,"50 kg bag","","Yes","4","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No",,"No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"57-48-46-10","MILLET/MAIWA","1","Yes","Yes",4,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","4","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No",,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"17-87-43-63","BEANS/COWPEA","0.1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No",,,,,,,,"No","No","No","No"
"17-87-43-63","MAIZE","0.5","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"42-88-20-46","SORGHUM","0.6","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"06-49-16-95","MAIZE","0.2","No","Yes",1,"10kg bag","","No",,,"",,,,,,,,,,,1,"10kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"06-49-16-95","MILLET/MAIWA","0.6","No","Yes",3,"25kg bag","","No",,,"",,,,,,,,,,,3,"25kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"14-59-43-81","BEANS/COWPEA","0.6","Yes","Yes",1,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","1","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"No",,,,"No","No","No","No"
"14-59-43-81","MAIZE","0.6","Yes","Yes",10,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","10","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"43-19-04-75","MILLET/MAIWA","2","No","Yes",1,"10kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","1","25kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes",,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"43-19-04-75","SORGHUM","1","No","No",,,"",,,,"",,,,,,,,,,,,,"","Yes","2","50 kg bag","",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes",,"No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"57-09-13-31","CABBAGE","0.1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","Yes",0,0,1,0,0,0,0,0,0,"","No","No","Yes","No","No","No","No",,"No","No","Yes","No","No","No",,"No","No","No",,"No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"Yes","No","No","No"
"57-09-13-31","TOMATO","0.1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","Yes",0,0,1,0,0,0,0,0,0,"","No","No","Yes","No","No","No","No",,"No","No","Yes","No","No",,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"Yes","No","No","No"
"06-81-92-15","MAIZE","2","No","Yes",11,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","11","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"71-51-46-91","BEANS/COWPEA","0.5","No","Yes",1,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","1","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,,,,,,,"No","No","No","No"
"71-51-46-91","MAIZE","1.5","No","Yes",1,"50 kg bag","","No",,,"",,,,,,,,,,,1,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,,,,,,,"No","No","No","No"
"54-72-28-02","MAIZE","3","No","Yes",10,"25kg bag","","No",,,"",,,,,,,,,,,5,"50 kg bag","","No",,,"","I don't know",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No",,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"54-72-28-02","MILLET/MAIWA","1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No",,,"No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"93-06-95-85","MAIZE","0.2","No","Yes",2,"25kg bag","","No",,,"",,,,,,,,,,,2,"25kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"93-06-95-85","MILLET/MAIWA","0.1","No","Yes",1,"25kg bag","","No",,,"",,,,,,,,,,,1,"25kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"76-32-33-95","MAIZE","0.5","No","Yes",3,"100 kg bag","","No",,,"",,,,,,,,,,,3,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No",,"No","No","Yes","No","No",,"No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"89-39-79-72","MAIZE","2","No","Yes",3,"50 kg bag","","No",,,"",,,,,,,,,,,1,"50 kg bag","","Yes","2","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"64-47-42-17","MAIZE","0.5","No","Yes",2,"50 kg bag","","No",,,"",,,,,,,,,,,1,"50 kg bag","","No",,,"","0",,"",0,,"","1","Seeds for next season","50 kg bag","","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"13-81-47-95","MAIZE","0.5","No","Yes",3,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","3","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"13-81-47-95","SORGHUM","0.2","No","Yes",2,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","2","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"29-99-72-08","MAIZE","5","No","Yes",250,"Kilograms","","No",,,"",,,,,,,,,,,0,,"","Yes","250","Kilograms","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","Yes",,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"47-22-90-00","MAIZE","0.4","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No",,"No","Yes",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"38-47-12-60","MAIZE","0.2","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"38-47-12-60","MILLET/MAIWA","2","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","Yes",,"No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,"No","No","No","No","No"
"38-47-12-60","SORGHUM","2","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No","No","No",,,,,,,"No","No","No","No","No"
"28-88-27-77","MAIZE","1.5","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No",,"No","No",,"No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"28-88-27-77","MILLET/MAIWA","1.5","Yes","Yes",25,"Kilograms","","No",,,"",,,,,,,,,,,12,"Kilograms","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No",,"No","No","Yes","No","No",,"No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"23-17-08-61","MAIZE","2","No","Yes",12,"50 kg bag","","No",,,"",,,,,,,,,,,4,"50 kg bag","","Yes","12","50 kg bag","","0",,"",1,"Basins","","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"09-04-42-43","MAIZE","4","No","Yes",9,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","9","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,,,,,,,"No","No","No","No"
"60-44-87-63","BEANS/COWPEA","1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"60-44-87-63","MAIZE","4","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No",,"No","No","No","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No",,,,,,,,"Yes","No","No","No"
"37-91-11-53","MAIZE","0.6","No","Yes",1,"Other (please specify)","full drum","No",,,"",,,,,,,,,,,0,,"","Yes","1","Other (please specify)","drum","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No",,"No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"24-83-18-16","MAIZE","0.3","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"18-82-94-56","MAIZE","6","No","Yes",150,"Kilograms","","No",,,"",,,,,,,,,,,25,"Kilograms","","Yes","125","Kilograms","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No",,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"15-08-96-97","BEANS/COWPEA","5","Yes","Yes",1,"50 kg bag","","No",,,"",,,,,,,,,,,1,"25kg bag","","Yes","I don't know",,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","Yes","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"15-08-96-97","MAIZE","6","Yes","Yes",2,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","Yes","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"12-47-95-08","MAIZE","3","No","Yes",13,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","11","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes",,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"49-36-47-00","MAIZE","1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No",,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"49-36-47-00","MILLET/MAIWA","1","No","Yes",200,"50 kg bag","","No",,,"",,,,,,,,,,,200,"50 kg bag","","Yes","50","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"11-55-67-72","MAIZE","14","Yes","Yes",6,"50 kg bag","","No",,,"",,,,,,,,,,,2,"50 kg bag","","Yes","2","50 kg bag","","0",,"",2,"50 kg bag","","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","Yes","No","No","No","No","No",,"No","No","No","No","No","No","No","No","No",,,,"Yes",,,"No","No","No","No","No"
"11-55-67-72","MILLET/MAIWA","14","Yes","Yes",1,"50 kg bag","","No",,,"",,,,,,,,,,,1,"25kg bag","","Yes","1","25kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,,,"No",,,,"No","No","No","No"
"11-55-67-72","SORGHUM","14","Yes","Yes",2,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","2","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,,,,,,,"No","No","No","No"
"86-18-52-98","MILLET/MAIWA","1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"59-98-46-38","MAIZE","0.3","Yes","Yes",1,"25kg bag","","No",,,"",,,,,,,,,,,1,"25kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,,,"Yes",,,,"No","No","No","No"
"59-98-46-38","PUMPKIN","0.3","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,,,"No",,,,"No","No","No","No"
"74-82-76-84","BEANS/COWPEA","1","Yes","Yes",5,"Kilograms","","No",,,"",,,,,,,,,,,5,"Kilograms","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","Yes","No","No",,"No","No","No",,"No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"74-82-76-84","MAIZE","2","Yes","Yes",2,"50 kg bag","","No",,,"",,,,,,,,,,,2,"50 kg bag","","Yes","1","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","Yes","No",,"No","No","No","No",,"No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"50-31-04-37","BEANS/COWPEA","0.2","Yes","Yes",12,"Kilograms","","No",,,"",,,,,,,,,,,10,"Kilograms","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"50-31-04-37","MAIZE","0.2","Yes","Yes",4,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","4","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","Yes",,,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"50-31-04-37","SORGHUM","0.2","Yes","Yes",5,"Kilograms","","No",,,"",,,,,,,,,,,0,,"","Yes","5","Kilograms","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","Yes",,,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"67-02-08-74","BEANS/COWPEA","0.5","Yes","Yes",50,"Kilograms","","Yes",27,"Kilograms","",10,"Yes","No","No","No","No","No","No",,,23,"Kilograms","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"67-02-08-74","GROUND NUT/PEANUTS","0.6","No","Yes",12.5,"Kilograms","","Yes",5,"Kilograms","",10,"Yes","No","No","No","No","No","No",,,12,"Kilograms","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
